rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,
05/25/2025,21:19:43.68,-4.88,-1013.67,-4.39,2.90,1.19,-2.07,
05/25/2025,21:19:43.70,3.42,-1022.46,-10.74,3.20,2.80,0.43,
05/25/2025,21:19:43.72,6.35,-1025.88,-6.84,1.89,1.22,0.52,
05/25/2025,21:19:43.74,8.30,-1027.34,-9.28,1.31,-0.12,-1.40,
05/25/2025,21:19:43.76,2.44,-1021.00,0.49,1.65,0.95,-0.06,
05/25/2025,21:19:43.78,-0.49,-1021.97,-2.93,0.43,3.93,0.46,
05/25/2025,21:19:43.80,9.77,-1029.79,-15.62,0.52,2.99,0.00,
05/25/2025,21:19:43.82,8.30,-1023.44,-7.81,0.85,1.07,-0.40,
05/25/2025,21:19:43.84,-1.95,-1011.23,-12.70,3.87,2.26,-2.35,
05/25/2025,21:19:43.86,9.28,-1023.93,-2.93,1.46,1.19,0.00,
05/25/2025,21:19:43.88,-5.86,-1022.95,0.49,1.77,3.75,0.15,
05/25/2025,21:19:43.90,5.86,-1019.53,-5.37,1.52,0.30,0.21,
05/25/2025,21:19:43.92,3.42,-1006.35,0.49,0.73,2.96,-1.59,
05/25/2025,21:19:43.94,-7.32,-1033.69,-0.98,2.84,-1.01,-0.98,
05/25/2025,21:19:43.96,4.39,-1029.30,-9.77,3.35,1.98,-1.07,
05/25/2025,21:19:43.98,8.79,-1028.32,-8.79,0.49,0.34,-0.79,
05/25/2025,21:19:44.00,4.88,-1019.53,-13.67,0.00,2.90,0.58,
05/25/2025,21:19:44.02,11.23,-1042.48,-6.35,2.74,1.65,1.62,
05/25/2025,21:19:44.07,1.95,-1025.88,-1.46,0.49,0.34,-2.10,
05/25/2025,21:19:44.09,9.28,-1030.76,-3.91,3.26,1.80,-0.76,
05/25/2025,21:19:44.11,-5.37,-1019.04,-2.44,0.76,2.53,-0.85,
05/25/2025,21:19:44.13,17.09,-1019.53,-1.46,-0.21,3.02,-4.91,
05/25/2025,21:19:44.15,9.28,-1017.09,-6.35,3.32,-0.34,-0.98,
05/25/2025,21:19:44.17,4.39,-1023.44,-2.93,1.77,2.01,-3.05,
05/25/2025,21:19:44.19,5.37,-1024.41,-1.95,1.37,1.83,-1.22,
05/25/2025,21:19:44.21,-2.44,-1017.09,0.49,0.85,1.16,0.55,
05/25/2025,21:19:44.23,-11.72,-1023.93,-8.30,1.89,1.22,-0.67,
05/25/2025,21:19:44.25,9.77,-1019.04,10.74,2.04,3.54,0.24,
05/25/2025,21:19:44.27,0.49,-1024.41,-0.49,4.36,1.10,0.82,
05/25/2025,21:19:44.29,4.88,-1014.65,-0.49,0.06,2.13,-2.80,
05/25/2025,21:19:44.31,-7.32,-1023.93,1.95,1.19,2.59,-1.10,
05/25/2025,21:19:44.33,6.84,-1028.81,0.98,1.98,1.52,0.91,
05/25/2025,21:19:44.35,0.98,-1040.04,-9.28,0.52,2.10,1.22,
05/25/2025,21:19:44.37,1.46,-1028.32,-2.44,1.59,-1.28,-0.73,
05/25/2025,21:19:44.39,2.44,-1033.69,-2.93,2.20,2.23,0.27,
05/25/2025,21:19:44.41,0.98,-1032.71,-4.39,1.92,-0.21,-0.37,
05/25/2025,21:19:44.43,-6.84,-1030.76,2.93,1.40,0.88,1.25,
05/25/2025,21:19:44.45,3.91,-1026.86,1.95,-0.34,1.65,2.56,
05/25/2025,21:19:44.47,-1.46,-1030.27,-8.30,0.98,0.88,-2.99,
05/25/2025,21:19:44.49,3.91,-1014.65,-2.93,1.16,2.35,-2.07,
05/25/2025,21:19:44.51,17.58,-1021.00,-0.49,1.25,0.15,-1.10,
05/25/2025,21:19:44.53,7.81,-1021.00,-8.79,2.20,0.58,-0.76,
05/25/2025,21:19:44.59,-5.86,-1021.00,-0.98,0.67,0.58,0.03,
05/25/2025,21:19:44.61,2.44,-1014.16,-8.79,1.95,2.26,-2.59,
05/25/2025,21:19:44.63,2.44,-1021.48,11.23,2.16,1.52,-1.55,
05/25/2025,21:19:44.65,-11.72,-1024.90,-8.30,1.52,-0.85,0.27,
05/25/2025,21:19:44.67,11.72,-1025.88,2.93,1.25,-0.34,-3.08,
05/25/2025,21:19:44.69,6.35,-1018.55,-1.46,-0.06,3.23,0.58,
05/25/2025,21:19:44.71,17.09,-1027.34,-1.46,1.37,1.62,-2.29,
05/25/2025,21:19:44.73,8.30,-1017.58,-5.86,1.25,2.38,-0.49,
05/25/2025,21:19:44.75,18.55,-1027.34,-4.88,2.26,-1.25,-1.74,
05/25/2025,21:19:44.77,-1.95,-1021.00,-14.65,0.85,3.75,-4.12,
05/25/2025,21:19:44.79,15.14,-1023.93,-3.42,0.73,2.04,0.12,
05/25/2025,21:19:44.81,5.37,-1018.55,-2.93,0.09,1.01,5.06,
05/25/2025,21:19:44.83,-15.14,-1027.34,-4.39,0.55,2.20,1.07,
05/25/2025,21:19:44.85,1.46,-1025.88,-3.91,1.34,2.62,-1.04,
05/25/2025,21:19:44.87,2.44,-1016.60,6.35,-0.85,1.31,0.30,
05/25/2025,21:19:44.89,5.37,-1019.04,-7.32,4.15,2.13,-1.25,
05/25/2025,21:19:44.91,10.25,-1023.44,-0.98,1.31,-0.15,-1.28,
05/25/2025,21:19:44.93,-2.44,-1032.23,0.49,0.82,-1.07,-0.40,
05/25/2025,21:19:44.95,3.91,-1030.27,-5.86,3.75,-0.24,0.15,
05/25/2025,21:19:44.97,2.93,-1018.07,-2.93,1.46,1.13,-3.45,
05/25/2025,21:19:44.99,9.77,-1013.67,-10.74,2.38,0.73,-1.98,
05/25/2025,21:19:45.01,-0.49,-1024.90,-10.74,1.92,1.40,0.09,
05/25/2025,21:19:45.03,5.37,-1026.86,-6.84,0.15,1.98,-2.96,
05/25/2025,21:19:45.05,0.98,-1013.67,1.95,2.32,0.79,-1.19,
05/25/2025,21:19:45.10,0.49,-1009.28,-0.98,-0.18,1.62,-2.10,
05/25/2025,21:19:45.12,1.46,-1020.02,0.49,2.38,1.40,2.13,
05/25/2025,21:19:45.15,0.98,-1019.04,6.35,0.37,1.37,-1.49,
05/25/2025,21:19:45.17,16.11,-1026.86,-3.42,1.52,0.30,-2.04,
05/25/2025,21:19:45.19,0.49,-1016.60,-12.70,0.88,1.80,-1.13,
05/25/2025,21:19:45.21,-6.35,-1015.14,-2.93,1.22,0.73,0.30,
05/25/2025,21:19:45.23,6.84,-1028.32,-5.37,1.74,0.91,-1.31,
05/25/2025,21:19:45.25,-2.93,-1013.18,-0.49,1.04,0.27,-1.16,
05/25/2025,21:19:45.27,9.28,-1015.14,-5.86,0.40,2.13,0.12,
05/25/2025,21:19:45.29,5.37,-1025.39,-8.30,1.19,3.14,-1.86,
05/25/2025,21:19:45.31,11.23,-1019.04,5.86,0.70,1.01,1.86,
05/25/2025,21:19:45.33,5.37,-1013.67,-0.98,0.03,1.83,1.86,
05/25/2025,21:19:45.35,5.37,-1030.27,-2.93,0.91,4.82,1.07,
05/25/2025,21:19:45.37,0.49,-1041.02,8.79,2.16,7.77,-0.15,
05/25/2025,21:19:45.39,6.35,-1027.34,11.23,0.12,1.52,0.82,
05/25/2025,21:19:45.41,2.44,-1026.37,-6.84,0.79,1.07,-0.73,
05/25/2025,21:19:45.43,1.46,-1020.02,1.46,1.49,2.10,-0.88,
05/25/2025,21:19:45.45,-3.91,-1022.46,-12.21,3.05,5.18,-1.74,
05/25/2025,21:19:45.47,-4.88,-1015.62,10.25,2.99,4.76,0.55,
05/25/2025,21:19:45.49,9.28,-1036.13,-4.39,1.31,-1.22,-1.77,
05/25/2025,21:19:45.51,0.49,-1023.93,-10.25,2.29,-0.15,0.88,
05/25/2025,21:19:45.53,4.39,-1030.27,-5.86,1.89,1.49,-0.21,
05/25/2025,21:19:45.55,-0.49,-1031.25,-0.98,1.10,4.42,-0.64,
05/25/2025,21:19:45.57,-1.95,-1020.02,-8.30,1.37,3.78,2.84,
05/25/2025,21:19:45.62,0.00,-1016.11,-0.98,0.34,4.05,-0.67,
05/25/2025,21:19:45.64,0.49,-1018.07,-2.93,1.28,4.12,0.88,
05/25/2025,21:19:45.66,-3.91,-1009.28,-6.35,0.76,0.12,-0.46,
05/25/2025,21:19:45.68,-4.88,-1020.02,-7.81,3.48,2.07,-2.44,
05/25/2025,21:19:45.70,-6.35,-1027.34,0.49,3.81,1.83,-2.35,
05/25/2025,21:19:45.72,9.77,-1023.44,-2.93,1.01,1.25,0.98,
05/25/2025,21:19:45.74,1.95,-1013.67,3.91,-0.03,2.01,-0.98,
05/25/2025,21:19:45.76,2.44,-1021.97,-3.91,0.98,1.62,0.49,
05/25/2025,21:19:45.78,5.86,-1024.90,-9.28,2.38,4.76,-0.27,
05/25/2025,21:19:45.80,10.74,-1015.62,-9.28,1.07,1.28,-0.34,
05/25/2025,21:19:45.82,-3.42,-1023.44,-12.70,0.58,0.37,-1.52,
05/25/2025,21:19:45.84,2.93,-1020.51,-8.79,2.53,0.27,0.76,
05/25/2025,21:19:45.86,4.39,-1012.21,-4.88,0.37,1.89,-1.28,
05/25/2025,21:19:45.88,1.95,-1028.32,-1.46,1.22,1.95,-0.34,
05/25/2025,21:19:45.90,-5.86,-1020.02,-1.95,0.55,2.71,-2.32,
05/25/2025,21:19:45.92,5.37,-1024.41,-2.44,1.74,0.43,-1.83,
05/25/2025,21:19:45.94,14.65,-1024.90,-11.23,2.50,4.05,1.01,
05/25/2025,21:19:45.96,-1.95,-1012.21,2.44,2.04,2.41,-1.40,
05/25/2025,21:19:45.98,-0.49,-1027.83,-5.86,-0.06,4.42,-0.55,
05/25/2025,21:19:46.00,5.37,-1034.18,4.39,0.03,3.41,-2.53,
05/25/2025,21:19:46.02,0.00,-1031.74,0.49,-1.55,2.84,-3.20,
05/25/2025,21:19:46.04,-1.46,-1016.60,-11.72,0.73,0.34,-2.47,
05/25/2025,21:19:46.06,0.49,-1013.67,-8.30,1.71,2.96,-1.10,
05/25/2025,21:19:46.08,-1.95,-1020.51,1.46,2.26,2.04,0.82,
05/25/2025,21:19:46.13,7.32,-1021.48,1.95,-1.10,0.37,-1.13,
05/25/2025,21:19:46.15,-10.25,-1025.88,7.81,1.07,-0.03,-0.88,
05/25/2025,21:19:46.17,7.32,-1023.93,-3.42,3.60,0.21,1.01,
05/25/2025,21:19:46.19,12.21,-1017.58,0.00,2.41,2.23,1.52,
05/25/2025,21:19:46.21,7.81,-1016.11,-2.44,2.65,0.98,-0.58,
05/25/2025,21:19:46.23,8.79,-1014.65,-0.98,3.20,2.77,2.47,
05/25/2025,21:19:46.25,7.32,-1029.79,-5.37,2.16,1.37,-3.14,
05/25/2025,21:19:46.27,13.18,-1023.44,-3.42,1.25,-1.13,-2.68,
05/25/2025,21:19:46.29,10.25,-1018.55,-10.74,1.62,-0.64,-1.43,
05/25/2025,21:19:46.31,1.46,-1018.07,-5.86,2.16,1.86,2.13,
05/25/2025,21:19:46.33,0.98,-1014.65,-7.81,0.40,1.71,-0.27,
05/25/2025,21:19:46.35,5.37,-1013.67,-0.49,0.27,0.27,-0.43,
05/25/2025,21:19:46.37,3.91,-1021.48,-8.30,0.49,1.74,0.37,
05/25/2025,21:19:46.39,-4.88,-1022.46,2.44,0.73,-0.34,0.00,
05/25/2025,21:19:46.41,0.00,-1030.27,5.37,1.77,1.43,0.61,
05/25/2025,21:19:46.43,-9.77,-1021.97,1.95,2.99,-0.27,1.13,
05/25/2025,21:19:46.45,12.21,-1028.81,0.00,1.95,0.88,-3.17,
05/25/2025,21:19:46.47,5.86,-1019.04,-5.37,-0.27,-0.18,0.27,
05/25/2025,21:19:46.49,2.44,-1023.93,0.00,0.67,1.25,-1.25,
05/25/2025,21:19:46.51,-4.88,-1025.39,-18.07,1.65,3.96,-0.73,
05/25/2025,21:19:46.53,-6.84,-1022.95,-4.39,-0.55,1.19,-1.04,
05/25/2025,21:19:46.55,3.91,-1026.86,-11.23,3.11,2.65,-0.15,
05/25/2025,21:19:46.57,3.42,-1027.83,-4.88,1.83,1.86,0.34,
05/25/2025,21:19:46.59,1.46,-1010.25,-5.37,2.29,1.16,-2.93,
05/25/2025,21:19:46.64,-6.35,-1026.86,-8.30,1.55,2.74,-1.07,
05/25/2025,21:19:46.66,20.51,-1023.44,-5.86,1.80,2.10,-2.23,
05/25/2025,21:19:46.68,2.93,-1026.37,1.46,0.91,-0.15,-1.34,
05/25/2025,21:19:46.70,5.86,-1030.27,0.49,1.34,3.14,-3.08,
05/25/2025,21:19:46.72,0.98,-1022.95,3.42,2.50,0.85,0.52,
05/25/2025,21:19:46.74,-15.62,-1017.09,1.46,1.77,1.01,1.01,
05/25/2025,21:19:46.76,1.95,-1013.67,-7.32,0.00,2.80,-2.65,
05/25/2025,21:19:46.78,1.95,-1022.46,-6.35,2.65,1.83,2.04,
05/25/2025,21:19:46.80,-1.95,-1020.02,-3.42,1.59,1.37,1.01,
05/25/2025,21:19:46.82,4.39,-1019.04,-3.42,2.93,1.25,0.49,
05/25/2025,21:19:46.84,9.77,-1019.04,1.46,1.04,2.44,-0.27,
05/25/2025,21:19:46.86,2.44,-1021.97,-2.93,-0.85,0.70,-2.71,
05/25/2025,21:19:46.88,3.91,-1028.32,-15.14,0.76,1.43,-1.71,
05/25/2025,21:19:46.90,6.35,-1025.88,-5.86,0.12,0.70,-0.12,
05/25/2025,21:19:46.92,-0.98,-1023.93,8.79,2.93,2.29,0.30,
05/25/2025,21:19:46.94,-1.95,-1024.41,4.88,0.91,-0.06,0.37,
05/25/2025,21:19:46.96,6.84,-1017.58,3.42,2.29,1.74,-2.16,
05/25/2025,21:19:46.98,0.98,-1023.93,-11.72,3.51,1.65,-2.20,
05/25/2025,21:19:47.00,8.79,-1015.14,0.49,0.73,2.10,-0.55,
05/25/2025,21:19:47.02,3.91,-1025.88,-6.35,0.76,1.01,-1.19,
05/25/2025,21:19:47.04,2.44,-1018.07,1.46,0.49,1.52,-1.40,
05/25/2025,21:19:47.06,-9.77,-1018.07,-8.30,3.90,0.98,0.95,
05/25/2025,21:19:47.08,-5.37,-1008.30,-5.86,2.44,1.46,-2.90,
05/25/2025,21:19:47.10,0.00,-1018.55,-1.95,1.52,2.68,1.01,
05/25/2025,21:19:47.15,5.86,-1000.98,-14.16,-0.58,-0.06,-2.90,
05/25/2025,21:19:47.17,2.44,-1017.58,-3.91,2.10,2.29,-1.16,
05/25/2025,21:19:47.19,2.93,-1024.90,-4.39,1.83,2.04,1.28,
05/25/2025,21:19:47.21,2.93,-1027.34,-5.37,2.68,-0.15,0.40,
05/25/2025,21:19:47.23,1.95,-1022.46,2.44,1.10,3.23,-2.07,
05/25/2025,21:19:47.25,-5.37,-1018.07,-5.37,1.92,2.68,0.03,
05/25/2025,21:19:47.27,-1.95,-1026.37,2.93,0.18,1.62,-2.80,
05/25/2025,21:19:47.29,2.93,-1023.93,-1.95,3.08,1.98,3.51,
05/25/2025,21:19:47.31,-9.77,-1011.23,7.81,2.29,-0.30,0.70,
05/25/2025,21:19:47.33,-12.70,-1013.18,-2.93,1.83,-0.55,0.91,
05/25/2025,21:19:47.35,4.88,-1016.11,-14.16,0.55,-0.76,-2.93,
05/25/2025,21:19:47.37,9.28,-1021.00,-16.11,-1.52,-1.28,2.65,
05/25/2025,21:19:47.39,-7.81,-1021.97,-1.95,-0.12,4.12,3.54,
05/25/2025,21:19:47.41,0.49,-1024.41,-11.23,1.49,-0.03,-2.20,
05/25/2025,21:19:47.43,8.79,-1024.90,-0.49,1.95,0.03,-0.82,
05/25/2025,21:19:47.45,-4.88,-1022.95,-2.44,2.84,1.19,1.49,
05/25/2025,21:19:47.47,2.44,-1032.71,6.35,0.73,2.80,-0.79,
05/25/2025,21:19:47.49,12.70,-1023.44,-1.95,0.21,2.20,-4.48,
05/25/2025,21:19:47.51,1.46,-1019.53,-8.30,0.70,2.01,-3.08,
05/25/2025,21:19:47.53,-4.39,-1025.39,-4.39,0.58,0.49,-2.13,
05/25/2025,21:19:47.55,-5.37,-1027.34,0.49,1.59,0.73,-1.28,
05/25/2025,21:19:47.57,10.74,-1011.72,0.98,0.49,1.77,-1.86,
05/25/2025,21:19:47.59,-1.46,-1021.97,-3.91,2.23,3.05,0.55,
05/25/2025,21:19:47.61,0.49,-1014.16,-7.81,0.34,1.62,-2.32,
05/25/2025,21:19:47.66,7.81,-1025.39,-5.37,1.89,1.46,-2.04,
05/25/2025,21:19:47.68,10.25,-1016.60,0.00,0.40,3.66,0.43,
05/25/2025,21:19:47.70,1.95,-1027.34,-4.39,0.73,1.37,-0.06,
05/25/2025,21:19:47.72,2.44,-1022.46,-1.46,2.80,3.93,-1.95,
05/25/2025,21:19:47.74,1.46,-1006.35,-10.74,2.62,1.04,-1.92,
