rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,
05/25/2025,21:12:23.63,-10.25,-20.51,992.68,3.35,3.45,2.01,
05/25/2025,21:12:23.65,-7.81,-18.55,991.70,0.88,0.76,2.16,
05/25/2025,21:12:23.67,-4.39,-13.18,997.07,1.19,2.50,0.52,
05/25/2025,21:12:23.69,2.44,-21.97,991.70,0.43,2.13,-2.20,
05/25/2025,21:12:23.71,0.00,-32.23,991.21,0.49,5.06,0.09,
05/25/2025,21:12:23.73,-3.91,-25.39,989.75,0.55,1.86,-1.43,
05/25/2025,21:12:23.75,-7.81,-23.44,995.12,2.26,2.04,-1.98,
05/25/2025,21:12:23.77,-20.51,-24.90,993.65,3.84,0.70,3.14,
05/25/2025,21:12:23.79,-3.42,-18.55,997.07,0.88,4.33,1.19,
05/25/2025,21:12:23.81,-9.28,-30.76,989.75,0.40,3.38,1.01,
05/25/2025,21:12:23.83,-19.53,-16.11,985.84,0.24,0.64,1.19,
05/25/2025,21:12:23.88,-13.67,-25.88,998.54,3.32,1.52,-0.52,
05/25/2025,21:12:23.90,-15.62,-25.39,992.68,3.20,1.01,2.84,
05/25/2025,21:12:23.92,-13.18,-24.90,994.14,1.95,3.35,-2.99,
05/25/2025,21:12:23.94,-8.30,-26.37,1001.46,1.13,3.32,-1.10,
05/25/2025,21:12:23.96,-14.16,-5.86,997.07,0.85,2.84,0.73,
05/25/2025,21:12:23.98,-21.00,-20.51,1009.28,0.37,3.14,1.10,
05/25/2025,21:12:24.00,-9.28,-24.41,995.61,0.00,1.13,-1.13,
05/25/2025,21:12:24.02,-11.23,-30.76,998.54,1.62,2.62,-0.79,
05/25/2025,21:12:24.04,1.95,-16.60,1002.93,0.43,2.10,-0.85,
05/25/2025,21:12:24.06,-6.84,-23.44,1000.49,0.67,3.75,0.37,
05/25/2025,21:12:24.08,-3.42,-26.37,1004.88,-0.30,2.23,-2.01,
05/25/2025,21:12:24.10,-3.91,-29.79,1004.39,2.20,0.43,0.58,
05/25/2025,21:12:24.12,-8.79,-24.90,1001.95,1.71,2.80,-2.16,
05/25/2025,21:12:24.14,-0.49,-19.53,991.70,2.29,3.41,-5.06,
05/25/2025,21:12:24.16,0.98,-23.93,995.12,1.80,2.74,0.73,
05/25/2025,21:12:24.18,-19.53,-11.23,986.82,2.77,1.80,-1.31,
05/25/2025,21:12:24.20,-8.30,-35.16,1000.49,1.37,4.05,-2.77,
05/25/2025,21:12:24.22,-22.46,-13.67,991.70,2.32,1.71,-1.65,
05/25/2025,21:12:24.24,-16.60,-20.02,1003.42,1.77,0.24,0.73,
05/25/2025,21:12:24.26,-5.37,-27.34,991.70,2.47,2.44,-1.68,
05/25/2025,21:12:24.28,-9.28,-29.79,1000.98,1.19,2.20,2.59,
05/25/2025,21:12:24.30,-9.28,-19.04,997.07,3.11,0.70,-0.24,
05/25/2025,21:12:24.32,-15.62,-20.51,1002.44,4.94,2.10,1.31,
05/25/2025,21:12:24.34,-11.23,-22.95,1001.95,1.22,0.76,2.41,
05/25/2025,21:12:24.39,-6.35,-23.93,1004.88,1.22,0.64,1.01,
05/25/2025,21:12:24.41,1.46,-21.00,995.12,0.55,2.13,-1.16,
05/25/2025,21:12:24.43,-5.37,-22.46,991.70,2.38,3.57,-3.87,
05/25/2025,21:12:24.45,-15.14,-28.32,1002.44,0.58,-0.03,-0.30,
05/25/2025,21:12:24.47,-19.04,-31.74,1002.93,-0.40,2.80,1.80,
05/25/2025,21:12:24.49,-10.25,-23.93,998.54,2.41,-0.73,2.99,
05/25/2025,21:12:24.51,-5.86,-21.48,988.77,2.44,1.68,-0.27,
05/25/2025,21:12:24.53,-14.16,-20.02,990.23,0.43,3.63,0.40,
05/25/2025,21:12:24.55,-24.90,-41.02,1005.86,1.95,0.03,-0.15,
05/25/2025,21:12:24.57,-11.72,-30.76,992.19,1.71,1.37,-2.10,
05/25/2025,21:12:24.59,-9.28,-23.93,992.19,0.76,3.32,0.98,
05/25/2025,21:12:24.61,-18.55,-12.21,1002.93,2.38,-1.13,2.53,
05/25/2025,21:12:24.63,-3.42,-22.46,1002.93,0.49,1.37,2.56,
05/25/2025,21:12:24.65,-14.16,-30.27,990.72,-0.34,1.89,2.20,
05/25/2025,21:12:24.67,-5.37,-33.69,1002.44,-0.52,2.90,-0.55,
05/25/2025,21:12:24.69,-6.35,-21.97,990.23,2.23,2.26,0.03,
05/25/2025,21:12:24.71,-2.93,-21.00,1004.88,0.85,1.19,0.15,
05/25/2025,21:12:24.73,-17.58,-19.53,999.51,1.31,2.65,2.41,
05/25/2025,21:12:24.75,-8.79,-33.20,1002.44,0.00,2.53,1.01,
05/25/2025,21:12:24.77,7.81,-18.07,994.14,3.38,3.26,1.65,
05/25/2025,21:12:24.79,-4.39,-18.55,1003.42,1.92,3.57,-2.53,
05/25/2025,21:12:24.81,-20.51,-34.67,995.61,1.34,3.20,-0.18,
05/25/2025,21:12:24.83,-13.67,-28.81,999.02,2.50,2.68,-2.68,
05/25/2025,21:12:24.85,-0.49,-23.44,991.21,0.09,1.43,-0.58,
05/25/2025,21:12:24.90,0.00,-27.34,997.07,0.46,2.07,1.86,
05/25/2025,21:12:24.92,-10.25,-26.37,989.75,1.74,2.26,-0.30,
05/25/2025,21:12:24.94,-8.79,-26.86,990.72,1.19,0.95,-2.16,
05/25/2025,21:12:24.96,-21.48,-26.37,994.14,0.46,3.96,-2.04,
05/25/2025,21:12:24.98,-6.84,-17.09,998.54,1.22,2.04,-1.43,
05/25/2025,21:12:25.00,-12.21,-22.46,995.12,0.12,-0.18,0.06,
05/25/2025,21:12:25.02,-15.14,-13.18,1006.35,3.41,2.59,1.65,
05/25/2025,21:12:25.04,0.98,-18.07,987.30,0.27,0.06,0.15,
05/25/2025,21:12:25.06,-7.32,-28.81,997.07,3.57,1.95,-1.10,
05/25/2025,21:12:25.08,-2.44,-15.14,989.75,0.82,0.82,0.00,
05/25/2025,21:12:25.10,-10.74,-14.65,1001.46,3.05,-0.21,2.41,
05/25/2025,21:12:25.12,-11.23,-20.02,987.30,-0.09,2.44,1.25,
05/25/2025,21:12:25.14,-11.23,-20.51,996.09,2.77,0.79,1.92,
05/25/2025,21:12:25.16,8.79,-26.37,997.07,1.10,1.34,0.85,
05/25/2025,21:12:25.18,-9.77,-22.46,994.63,3.54,2.04,-0.85,
05/25/2025,21:12:25.20,-4.88,-22.95,985.35,0.52,2.29,-0.79,
05/25/2025,21:12:25.22,-9.28,-28.32,1011.23,0.95,3.11,-2.47,
05/25/2025,21:12:25.24,-4.39,-21.00,998.54,1.95,0.70,-1.40,
05/25/2025,21:12:25.26,-5.86,-23.44,1000.98,1.95,-0.46,0.03,
05/25/2025,21:12:25.28,-3.42,-25.88,1001.46,2.32,2.20,1.83,
05/25/2025,21:12:25.30,-6.35,-37.60,990.72,1.55,3.66,1.40,
05/25/2025,21:12:25.32,-15.62,-28.32,993.16,1.65,1.49,0.37,
05/25/2025,21:12:25.34,-15.14,-28.81,997.56,1.80,0.18,-0.24,
05/25/2025,21:12:25.36,-6.35,-17.09,993.65,1.55,2.84,0.88,
05/25/2025,21:12:25.41,-16.60,-12.70,991.21,2.23,3.29,2.84,
05/25/2025,21:12:25.43,-6.35,-20.02,989.26,0.98,1.37,1.71,
05/25/2025,21:12:25.45,-14.65,-20.02,990.23,-0.06,3.66,-0.49,
05/25/2025,21:12:25.47,-7.32,-21.00,995.61,3.51,3.05,0.64,
05/25/2025,21:12:25.49,-18.07,-28.32,992.19,2.26,2.29,1.07,
05/25/2025,21:12:25.51,0.98,-19.53,997.07,-0.06,0.88,-1.83,
05/25/2025,21:12:25.53,1.95,-22.95,1009.28,1.68,0.70,-0.24,
05/25/2025,21:12:25.55,-15.14,-24.90,1001.95,0.37,1.77,1.22,
05/25/2025,21:12:25.57,1.95,-17.09,1003.91,1.74,1.65,0.64,
05/25/2025,21:12:25.59,-0.49,-27.34,996.09,1.65,4.27,0.58,
05/25/2025,21:12:25.61,-0.49,-18.55,996.58,4.97,4.27,0.49,
05/25/2025,21:12:25.63,-7.81,-29.79,997.07,1.07,4.63,6.80,
05/25/2025,21:12:25.65,-14.16,-25.39,992.68,2.26,3.93,2.44,
05/25/2025,21:12:25.67,-8.30,-17.58,998.05,0.52,2.80,1.98,
05/25/2025,21:12:25.69,-7.32,-23.44,1000.00,-1.04,3.75,1.16,
05/25/2025,21:12:25.71,-15.62,-27.83,996.58,1.37,2.20,0.34,
05/25/2025,21:12:25.73,-8.79,-29.30,991.21,2.20,2.62,2.74,
05/25/2025,21:12:25.75,-15.14,-24.90,1002.93,1.92,0.73,1.16,
05/25/2025,21:12:25.78,-17.58,-36.13,1003.91,1.43,1.31,-3.93,
05/25/2025,21:12:25.80,-21.00,-20.02,988.77,1.89,1.98,-3.38,
05/25/2025,21:12:25.82,-1.46,-31.74,991.70,-0.67,1.68,-0.76,
05/25/2025,21:12:25.84,-22.46,-21.97,1000.00,1.92,2.07,-1.31,
05/25/2025,21:12:25.86,-21.48,-32.23,993.16,3.17,2.04,0.88,
05/25/2025,21:12:25.88,-18.55,-8.30,1000.98,2.93,-0.09,0.30,
05/25/2025,21:12:25.92,-16.60,-26.86,997.07,0.64,2.47,-3.81,
05/25/2025,21:12:25.94,-5.86,-34.67,989.75,-0.58,2.07,-3.69,
05/25/2025,21:12:25.96,-7.32,-24.41,991.21,0.85,1.89,1.68,
05/25/2025,21:12:25.98,-9.77,-28.32,980.47,2.23,2.01,0.09,
05/25/2025,21:12:26.00,-0.98,-28.81,1006.84,1.95,2.38,5.70,
05/25/2025,21:12:26.02,-9.77,-22.95,1001.95,2.59,1.43,-0.88,
05/25/2025,21:12:26.05,-9.28,-23.93,1005.37,1.95,-0.21,-2.32,
05/25/2025,21:12:26.07,-15.14,-19.53,1000.00,2.65,1.65,0.49,
05/25/2025,21:12:26.09,-8.30,-14.65,996.09,1.16,1.68,2.56,
05/25/2025,21:12:26.11,-4.39,-26.86,989.75,1.59,-0.24,1.34,
05/25/2025,21:12:26.13,-18.07,-19.04,991.70,2.01,-1.34,1.07,
05/25/2025,21:12:26.15,-16.11,-19.04,997.07,2.62,3.11,0.34,
05/25/2025,21:12:26.17,-12.70,-24.90,1003.91,2.38,-0.24,-3.11,
05/25/2025,21:12:26.19,1.46,-14.65,994.63,2.71,2.10,-0.88,
05/25/2025,21:12:26.21,-18.55,-24.41,1000.49,0.34,1.80,0.58,
05/25/2025,21:12:26.23,-9.77,-25.88,992.68,2.01,3.90,1.77,
05/25/2025,21:12:26.25,-6.35,-23.93,985.35,0.58,0.85,-0.30,
05/25/2025,21:12:26.27,-1.46,-24.41,988.28,1.34,1.98,0.79,
05/25/2025,21:12:26.29,-14.65,-26.86,997.07,1.04,0.79,2.04,
05/25/2025,21:12:26.31,-13.18,-21.97,999.02,1.80,2.77,1.01,
05/25/2025,21:12:26.33,-21.00,-18.55,1010.25,0.12,0.06,-0.46,
05/25/2025,21:12:26.35,-18.55,-27.34,1004.39,-0.12,1.22,-2.47,
05/25/2025,21:12:26.37,-10.74,-24.90,1000.98,1.28,0.37,-0.55,
05/25/2025,21:12:26.39,-11.72,-19.04,1002.93,1.71,2.16,-1.04,
05/25/2025,21:12:26.44,-11.72,-20.51,987.30,1.22,3.72,-1.07,
05/25/2025,21:12:26.46,-4.39,-25.88,991.70,2.13,1.65,0.00,
05/25/2025,21:12:26.48,-4.88,-23.44,1004.39,-0.15,3.14,-1.59,
05/25/2025,21:12:26.50,-4.39,-25.88,1006.35,1.31,1.34,-1.46,
05/25/2025,21:12:26.52,-2.44,-21.97,996.58,2.20,0.91,-4.30,
05/25/2025,21:12:26.54,0.00,-19.53,1002.44,0.00,0.55,-0.64,
05/25/2025,21:12:26.56,-11.23,-18.55,996.09,0.49,2.13,1.77,
05/25/2025,21:12:26.58,-7.32,-22.46,989.75,-1.49,1.55,-0.09,
05/25/2025,21:12:26.60,-7.81,-32.71,999.51,2.35,3.38,-0.61,
05/25/2025,21:12:26.62,-8.79,-28.32,1010.25,1.83,5.34,-2.44,
05/25/2025,21:12:26.64,8.79,-20.02,1002.44,1.37,2.87,0.76,
05/25/2025,21:12:26.66,-10.25,-21.00,990.72,2.77,2.38,0.58,
05/25/2025,21:12:26.68,0.49,-21.48,990.72,2.04,2.90,-1.77,
05/25/2025,21:12:26.70,-9.28,-21.00,1012.21,-1.01,3.54,1.80,
05/25/2025,21:12:26.72,-23.93,-25.39,999.51,0.82,1.31,-1.55,
05/25/2025,21:12:26.74,-12.70,-29.30,994.63,1.37,1.43,0.98,
05/25/2025,21:12:26.76,-7.32,-20.02,1007.81,1.52,0.24,-4.79,
05/25/2025,21:12:26.78,-16.11,-17.09,1004.88,1.62,2.20,0.76,
05/25/2025,21:12:26.80,-1.46,-25.39,1004.88,0.79,1.68,0.00,
05/25/2025,21:12:26.82,-11.23,-20.02,1007.81,0.18,-0.21,-0.79,
05/25/2025,21:12:26.84,-19.04,-25.39,1008.30,0.27,2.68,-0.49,
05/25/2025,21:12:26.86,1.46,-28.81,993.65,3.60,1.34,1.77,
05/25/2025,21:12:26.88,-2.44,-19.04,999.02,1.89,2.10,-1.25,
05/25/2025,21:12:26.90,-9.28,-25.39,992.19,1.86,2.68,-0.37,
05/25/2025,21:12:26.95,-25.39,-30.27,993.65,-0.82,2.68,-2.77,
05/25/2025,21:12:26.97,-14.65,-22.95,1003.42,3.26,1.92,0.03,
05/25/2025,21:12:26.99,-14.65,-29.79,989.26,2.56,2.80,1.31,
05/25/2025,21:12:27.01,-1.95,-19.53,995.61,4.42,0.55,2.20,
05/25/2025,21:12:27.04,0.49,-18.55,999.02,2.16,2.32,0.43,
05/25/2025,21:12:27.06,-11.23,-21.97,991.70,2.01,3.05,-2.23,
05/25/2025,21:12:27.08,-13.67,-30.76,1005.86,1.83,1.65,-0.52,
05/25/2025,21:12:27.10,-10.74,-24.41,990.72,0.03,3.78,-2.65,
05/25/2025,21:12:27.12,-17.09,-19.53,995.61,1.68,1.71,-3.96,
05/25/2025,21:12:27.14,-14.65,-21.48,993.16,1.34,2.65,-1.01,
05/25/2025,21:12:27.16,-15.14,-28.81,994.63,2.01,1.77,0.27,
05/25/2025,21:12:27.18,-9.28,-13.18,991.70,0.70,1.10,0.24,
05/25/2025,21:12:27.20,-7.81,-30.27,986.33,0.61,2.16,-1.62,
05/25/2025,21:12:27.22,-10.25,-20.51,993.16,1.62,3.14,-1.98,
05/25/2025,21:12:27.24,-3.91,-7.32,999.51,0.03,3.78,-2.50,
05/25/2025,21:12:27.26,-19.04,-24.41,993.65,2.68,3.29,0.27,
05/25/2025,21:12:27.28,-20.51,-25.88,988.77,0.18,3.14,0.30,
05/25/2025,21:12:27.30,-3.91,-35.16,987.79,0.61,3.02,0.00,
05/25/2025,21:12:27.32,-16.11,-21.97,992.19,1.25,-0.46,-1.62,
05/25/2025,21:12:27.34,-31.25,-21.00,995.61,1.10,2.13,-1.22,
05/25/2025,21:12:27.36,-32.23,-35.16,998.54,1.13,2.23,2.23,
05/25/2025,21:12:27.38,-3.91,-28.81,992.68,0.82,4.73,0.15,
05/25/2025,21:12:27.40,-8.30,-23.93,993.65,1.95,-0.15,-2.23,
05/25/2025,21:12:27.42,-11.72,-21.97,992.19,2.93,2.96,-1.74,
05/25/2025,21:12:27.47,-1.46,-31.74,1003.42,1.43,2.80,-2.93,
05/25/2025,21:12:27.49,-15.14,-31.74,1002.93,2.47,1.04,0.49,
05/25/2025,21:12:27.51,-6.84,-28.81,997.56,3.05,0.91,1.49,
05/25/2025,21:12:27.53,-20.02,-24.90,1013.18,3.23,2.71,-0.82,
05/25/2025,21:12:27.55,-2.93,-22.46,996.09,0.98,3.75,-1.16,
05/25/2025,21:12:27.57,-12.21,-27.83,997.07,2.74,1.13,3.05,
05/25/2025,21:12:27.59,-5.86,-35.64,1001.46,2.01,0.46,-2.53,
05/25/2025,21:12:27.61,-13.18,-13.18,1003.91,1.98,3.51,3.35,
05/25/2025,21:12:27.63,-5.86,-25.39,1007.81,-0.30,-0.37,2.77,
05/25/2025,21:12:27.65,-11.72,-22.46,990.72,0.79,0.98,-2.20,
05/25/2025,21:12:27.67,-6.35,-25.88,999.02,1.01,4.39,-1.13,
05/25/2025,21:12:27.69,-12.70,-29.30,1007.32,0.64,-0.15,2.26,
05/25/2025,21:12:27.71,8.79,-18.55,1005.37,2.41,0.73,0.03,
05/25/2025,21:12:27.73,-11.72,-21.97,997.07,1.40,0.95,1.92,
05/25/2025,21:12:27.75,-18.07,-24.90,1004.39,-1.89,1.74,-3.05,
05/25/2025,21:12:27.77,-9.28,-19.04,989.26,2.01,3.60,-2.29,
05/25/2025,21:12:27.79,-7.81,-19.04,1000.00,-0.18,3.75,-1.28,
05/25/2025,21:12:27.81,-8.30,-19.53,985.35,0.85,1.46,-2.29,
05/25/2025,21:12:27.83,-21.48,-29.79,1004.39,-1.22,2.80,-2.68,
05/25/2025,21:12:27.85,-11.23,-40.04,994.63,0.43,1.98,0.73,
05/25/2025,21:12:27.87,-14.16,-25.39,994.14,1.68,2.84,0.06,
05/25/2025,21:12:27.89,-14.16,-25.88,995.61,-0.64,2.44,-2.80,
05/25/2025,21:12:27.91,-11.72,-24.41,988.77,3.02,3.66,0.03,
05/25/2025,21:12:27.93,-3.91,-15.14,992.68,2.23,0.79,-0.15,
05/25/2025,21:12:27.98,-16.60,-14.16,1000.49,0.30,0.98,2.41,
05/25/2025,21:12:28.00,-10.74,-13.67,993.16,3.93,1.86,-1.22,
05/25/2025,21:12:28.02,-11.72,-30.27,997.07,-0.67,3.23,-0.91,
05/25/2025,21:12:28.04,-8.30,-26.37,995.61,1.22,4.88,-0.58,
05/25/2025,21:12:28.06,-17.58,-21.48,1000.98,2.50,2.62,1.65,
05/25/2025,21:12:28.08,-10.74,-24.90,996.58,2.87,1.16,1.40,
05/25/2025,21:12:28.10,-5.86,-12.21,993.16,0.03,1.04,-1.13,
05/25/2025,21:12:28.12,-21.00,-29.30,995.12,0.95,1.10,1.25,
05/25/2025,21:12:28.14,-21.48,-17.09,998.05,2.32,1.55,-0.30,
05/25/2025,21:12:28.16,-6.84,-24.90,998.54,2.71,1.62,-0.58,
05/25/2025,21:12:28.18,-4.39,-27.83,1004.88,2.41,0.88,0.88,
05/25/2025,21:12:28.20,-6.35,-29.30,1002.93,3.96,-0.03,-0.76,
05/25/2025,21:12:28.22,-15.62,-17.09,989.75,-0.21,0.58,-2.90,
05/25/2025,21:12:28.24,-4.88,-19.53,999.51,1.22,2.10,-2.56,
05/25/2025,21:12:28.26,-9.28,-18.07,1001.95,2.77,2.32,-3.11,
05/25/2025,21:12:28.28,-11.72,-28.81,998.05,-0.09,-0.49,0.37,
05/25/2025,21:12:28.30,-6.84,-15.62,1000.00,1.01,1.28,-2.10,
05/25/2025,21:12:28.32,-13.67,-27.83,1002.93,2.56,0.82,0.15,
05/25/2025,21:12:28.34,1.46,-18.55,994.63,2.56,0.34,-1.80,
05/25/2025,21:12:28.36,-16.11,-30.76,998.05,0.95,1.19,-1.10,
05/25/2025,21:12:28.38,-11.23,-21.00,987.79,1.28,0.70,-2.29,
05/25/2025,21:12:28.40,-12.21,-19.04,992.68,2.62,0.12,0.12,
05/25/2025,21:12:28.42,-8.79,-10.25,989.26,1.62,1.01,-2.50,
05/25/2025,21:12:28.44,-13.18,-18.07,991.21,1.37,1.55,-0.30,
05/25/2025,21:12:28.49,1.95,-19.04,1000.00,0.46,1.74,1.55,
05/25/2025,21:12:28.51,0.00,-29.30,997.56,1.98,1.13,0.21,
05/25/2025,21:12:28.53,-4.88,-32.23,995.61,1.77,1.68,0.76,
05/25/2025,21:12:28.55,-12.70,-29.30,987.30,2.01,1.71,-0.52,
05/25/2025,21:12:28.57,-20.51,-39.55,990.23,2.53,-0.03,-0.95,
05/25/2025,21:12:28.59,-0.98,-26.86,998.54,1.46,1.86,-1.65,
05/25/2025,21:12:28.61,-10.74,-11.72,1002.44,1.71,1.86,-2.68,
05/25/2025,21:12:28.63,-5.37,-18.07,994.63,0.15,-0.98,0.24,
05/25/2025,21:12:28.65,-0.98,-6.35,995.12,2.77,1.13,0.30,
05/25/2025,21:12:28.67,1.46,-13.18,992.68,2.23,3.38,-3.57,
05/25/2025,21:12:28.69,-6.35,-30.27,1007.32,2.53,3.35,-1.28,
05/25/2025,21:12:28.71,-9.28,-17.58,991.21,0.30,1.43,2.53,
05/25/2025,21:12:28.73,-17.09,-21.00,990.72,1.31,1.37,3.90,
05/25/2025,21:12:28.75,-6.35,-25.39,1000.98,1.95,1.62,0.43,
05/25/2025,21:12:28.77,-7.81,-22.46,995.12,3.75,1.13,0.95,
05/25/2025,21:12:28.79,-7.32,-16.60,995.12,-0.27,2.65,1.43,
05/25/2025,21:12:28.81,-7.32,-14.65,996.58,1.86,3.54,-2.68,
05/25/2025,21:12:28.83,3.42,-27.34,1005.86,0.85,2.23,1.89,
05/25/2025,21:12:28.85,-19.53,-21.00,1010.74,0.21,1.65,-1.83,
05/25/2025,21:12:28.87,-27.83,-17.09,990.72,0.46,2.50,-0.79,
05/25/2025,21:12:28.89,-20.02,-29.30,1007.32,2.23,3.17,-1.98,
05/25/2025,21:12:28.91,-9.77,-31.25,990.23,2.10,2.32,1.98,
05/25/2025,21:12:28.93,-4.39,-24.41,995.12,0.76,2.41,-0.49,
05/25/2025,21:12:28.95,-1.46,-25.88,998.54,0.70,4.05,0.15,
05/25/2025,21:12:29.00,-7.81,-28.81,994.63,3.87,2.71,3.17,
05/25/2025,21:12:29.02,-10.74,-24.41,991.21,1.19,2.35,-1.19,
05/25/2025,21:12:29.04,-1.95,-33.20,1004.39,0.43,4.09,1.77,
05/25/2025,21:12:29.06,-9.77,-33.69,978.52,-0.46,2.84,-1.46,
05/25/2025,21:12:29.08,-13.67,-19.53,1002.44,1.68,0.88,-0.37,
05/25/2025,21:12:29.10,-11.23,-14.65,988.28,1.37,1.46,1.95,
05/25/2025,21:12:29.12,-10.74,-28.32,998.05,0.88,3.38,3.26,
05/25/2025,21:12:29.14,-12.21,-20.02,993.16,1.55,1.31,1.22,
05/25/2025,21:12:29.16,-15.14,-23.44,991.70,0.27,1.01,-2.53,
05/25/2025,21:12:29.18,1.95,-25.39,982.42,0.67,2.77,-4.70,
05/25/2025,21:12:29.20,-16.11,-28.32,1006.35,1.37,2.68,1.37,
05/25/2025,21:12:29.22,-10.25,-26.37,1002.93,0.73,2.59,1.13,
05/25/2025,21:12:29.24,-15.14,-14.16,988.28,2.10,2.96,-0.34,
05/25/2025,21:12:29.26,-18.55,-32.23,1009.77,0.27,3.78,-0.24,
05/25/2025,21:12:29.28,-4.88,-11.72,994.63,2.41,1.55,-0.70,
05/25/2025,21:12:29.30,-20.02,-26.37,993.16,2.84,0.79,-2.01,
05/25/2025,21:12:29.32,-20.02,-20.02,988.28,-0.76,1.74,-2.29,
05/25/2025,21:12:29.34,-6.35,-27.83,990.72,1.52,0.70,-2.29,
05/25/2025,21:12:29.36,-5.86,-14.16,995.12,1.62,2.35,1.31,
05/25/2025,21:12:29.38,2.44,-21.97,991.21,1.83,1.25,-1.31,
05/25/2025,21:12:29.40,-14.16,-17.09,991.21,3.20,2.47,-1.74,
05/25/2025,21:12:29.42,-8.30,-27.83,996.09,0.64,2.13,-0.82,
05/25/2025,21:12:29.44,-15.14,-12.21,993.65,2.29,1.59,-1.95,
05/25/2025,21:12:29.46,-12.21,-21.48,996.58,1.43,1.40,-2.23,
05/25/2025,21:12:29.51,-15.62,-27.83,1006.84,0.09,3.66,1.31,
05/25/2025,21:12:29.53,-11.72,-11.72,994.14,2.10,2.01,1.83,
05/25/2025,21:12:29.55,-5.86,-26.37,989.75,0.67,3.20,0.70,
05/25/2025,21:12:29.57,-9.28,-12.70,990.72,3.08,3.48,0.55,
05/25/2025,21:12:29.59,-20.02,-19.53,1000.49,1.71,-0.52,-0.18,
05/25/2025,21:12:29.61,-11.23,-22.95,984.38,1.40,3.23,-3.99,
05/25/2025,21:12:29.63,-9.77,-27.34,1002.93,0.37,1.31,0.73,
05/25/2025,21:12:29.65,-11.23,-17.58,1002.44,-0.09,0.37,-1.34,
05/25/2025,21:12:29.67,-9.28,-16.11,1000.00,-0.15,3.38,-2.04,
05/25/2025,21:12:29.69,-20.02,-20.02,991.70,0.91,0.58,5.34,
05/25/2025,21:12:29.71,-13.67,-19.04,1000.49,2.23,2.41,-1.28,
05/25/2025,21:12:29.73,-11.23,-21.48,998.54,0.64,3.32,-0.98,
