rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,
05/25/2025,21:15:12.03,1001.46,-20.51,-12.70,1.19,0.70,-2.26,
05/25/2025,21:15:12.05,991.70,-27.34,-0.49,2.50,-0.52,-0.21,
05/25/2025,21:15:12.07,989.75,-27.83,-11.72,2.50,1.74,2.32,
05/25/2025,21:15:12.09,1009.77,-27.83,-17.58,5.40,0.61,-0.58,
05/25/2025,21:15:12.11,1010.74,-31.25,2.44,1.28,1.74,-3.23,
05/25/2025,21:15:12.13,1005.86,-26.86,-22.46,-0.18,4.18,-5.37,
05/25/2025,21:15:12.15,998.54,-22.95,-0.98,0.49,1.71,1.86,
05/25/2025,21:15:12.17,1005.86,-24.90,-5.86,-0.34,-0.21,0.67,
05/25/2025,21:15:12.19,1006.35,-19.04,-15.14,1.34,1.37,-1.49,
05/25/2025,21:15:12.21,1001.95,-29.30,-14.65,-0.03,3.05,-0.64,
05/25/2025,21:15:12.26,990.72,-29.79,-10.74,3.35,1.49,-0.79,
05/25/2025,21:15:12.28,1000.00,-39.55,-4.39,2.04,2.71,1.07,
05/25/2025,21:15:12.30,998.54,-31.25,-6.35,3.54,1.01,1.59,
05/25/2025,21:15:12.32,1000.49,-23.44,-10.74,0.73,-0.24,-0.12,
05/25/2025,21:15:12.34,1003.42,-26.37,-3.91,2.59,2.26,-0.61,
05/25/2025,21:15:12.36,997.56,-28.81,-8.79,0.58,1.74,0.73,
05/25/2025,21:15:12.38,999.02,-39.06,-11.72,1.80,-0.67,-0.55,
05/25/2025,21:15:12.40,1012.21,-29.79,-7.32,1.34,1.22,0.40,
05/25/2025,21:15:12.42,989.75,-22.95,-9.77,0.00,4.79,0.76,
05/25/2025,21:15:12.44,1005.37,-34.18,-17.09,0.24,0.37,-3.20,
05/25/2025,21:15:12.46,990.72,-24.90,-10.74,2.16,2.38,5.00,
05/25/2025,21:15:12.48,1012.21,-31.74,-1.95,1.52,1.52,0.09,
05/25/2025,21:15:12.50,998.54,-25.88,-13.18,2.50,2.23,1.07,
05/25/2025,21:15:12.52,991.70,-31.25,-7.81,1.07,2.59,-0.06,
05/25/2025,21:15:12.54,1000.98,-39.06,-5.86,3.87,4.30,-1.10,
05/25/2025,21:15:12.56,993.16,-31.74,-6.35,0.64,1.25,-1.37,
05/25/2025,21:15:12.58,1004.39,-17.58,-15.62,1.65,3.57,1.68,
05/25/2025,21:15:12.60,1006.84,-28.32,-11.72,2.35,1.86,2.65,
05/25/2025,21:15:12.62,1002.93,-20.02,-6.84,2.87,0.70,-2.68,
05/25/2025,21:15:12.64,997.56,-24.90,-17.09,3.05,3.35,-1.55,
05/25/2025,21:15:12.66,1005.86,-20.51,-4.88,1.77,1.98,2.84,
05/25/2025,21:15:12.68,999.02,-30.27,-21.97,0.61,2.99,1.86,
05/25/2025,21:15:12.70,1005.86,-30.27,-19.53,0.27,2.80,-2.65,
05/25/2025,21:15:12.72,992.19,-26.37,-24.41,0.67,1.98,0.24,
05/25/2025,21:15:12.77,1000.49,-20.51,-1.95,1.80,1.83,-1.34,
05/25/2025,21:15:12.79,989.26,-20.02,-6.84,1.98,3.26,-0.91,
05/25/2025,21:15:12.81,1018.07,-26.86,-6.35,3.48,1.04,-0.09,
05/25/2025,21:15:12.83,999.51,-24.90,-9.28,0.43,1.19,2.84,
05/25/2025,21:15:12.85,1011.23,-14.65,-21.00,2.32,2.13,2.35,
05/25/2025,21:15:12.87,999.02,-23.93,-18.55,0.85,2.93,0.40,
05/25/2025,21:15:12.89,1005.37,-22.95,-23.93,1.68,1.37,-3.72,
05/25/2025,21:15:12.91,992.68,-40.53,-10.25,2.35,0.61,-1.74,
05/25/2025,21:15:12.93,1009.28,-35.64,-16.60,1.40,1.01,-3.45,
05/25/2025,21:15:12.95,1021.48,-20.02,-0.98,3.48,3.29,-3.23,
05/25/2025,21:15:12.97,997.56,-29.30,-4.39,3.29,2.71,-2.62,
05/25/2025,21:15:12.99,1002.93,-26.37,-6.84,1.80,1.65,-0.46,
05/25/2025,21:15:13.01,999.02,-30.76,-8.79,2.01,1.68,0.79,
05/25/2025,21:15:13.03,989.26,-31.74,-3.91,2.71,3.11,0.21,
05/25/2025,21:15:13.05,983.40,-32.71,-12.70,2.47,1.40,-3.35,
05/25/2025,21:15:13.07,1006.35,-24.41,-11.72,-0.55,0.88,-2.68,
05/25/2025,21:15:13.09,1011.23,-24.90,-7.32,2.07,1.77,-1.98,
05/25/2025,21:15:13.11,1013.67,-16.11,-18.07,2.53,3.29,-1.43,
05/25/2025,21:15:13.13,996.09,-19.04,-15.62,2.20,1.01,-3.05,
05/25/2025,21:15:13.15,1008.30,-29.30,-6.84,0.12,2.23,2.53,
05/25/2025,21:15:13.17,991.70,-24.90,-14.65,1.86,3.11,-0.76,
05/25/2025,21:15:13.19,1009.28,-24.41,-11.23,0.61,1.68,0.24,
05/25/2025,21:15:13.21,1000.98,-31.25,-11.23,3.23,1.22,-2.13,
05/25/2025,21:15:13.23,1006.84,-26.86,1.95,2.68,0.76,-0.21,
05/25/2025,21:15:13.28,1002.93,-20.51,-3.42,1.28,1.59,-1.16,
05/25/2025,21:15:13.30,1000.49,-16.60,-10.74,0.79,0.46,-0.55,
05/25/2025,21:15:13.32,1001.95,-35.64,-13.18,2.93,2.77,2.77,
05/25/2025,21:15:13.34,1001.46,-27.34,-12.21,0.61,2.65,-2.50,
05/25/2025,21:15:13.36,1001.95,-30.27,-18.55,1.46,1.40,0.55,
05/25/2025,21:15:13.38,998.05,-24.90,-22.46,2.04,2.53,1.77,
05/25/2025,21:15:13.40,1004.39,-20.51,-15.14,1.28,1.37,-1.25,
05/25/2025,21:15:13.42,994.63,-30.76,-13.18,1.31,1.74,-0.43,
05/25/2025,21:15:13.44,997.07,-31.25,-14.16,2.44,2.62,1.89,
05/25/2025,21:15:13.46,1003.42,-29.30,-13.67,2.71,-0.82,-1.62,
05/25/2025,21:15:13.48,997.56,-30.27,-12.21,2.50,2.71,-0.37,
05/25/2025,21:15:13.50,994.63,-36.62,-8.79,3.26,0.98,-1.52,
05/25/2025,21:15:13.52,990.72,-30.27,-0.49,-0.03,2.23,-2.87,
05/25/2025,21:15:13.54,1000.98,-33.69,-9.28,3.81,3.29,-2.74,
05/25/2025,21:15:13.56,1009.28,-24.41,-6.84,1.16,2.77,-2.53,
05/25/2025,21:15:13.58,1000.49,-31.74,-8.30,1.86,0.91,0.95,
05/25/2025,21:15:13.60,1007.32,-28.32,-9.77,1.07,3.38,-0.64,
05/25/2025,21:15:13.62,1007.32,-27.83,-14.16,-0.49,3.75,0.58,
05/25/2025,21:15:13.64,999.51,-35.16,-11.23,1.71,2.96,-2.41,
05/25/2025,21:15:13.66,1013.67,-37.60,-12.21,1.31,2.62,-1.22,
05/25/2025,21:15:13.68,994.63,-25.88,-9.77,-0.46,1.25,-1.10,
05/25/2025,21:15:13.70,1008.79,-56.64,122.56,1.16,0.46,-4.27,
05/25/2025,21:15:13.72,1001.46,-22.95,-32.71,2.41,2.20,-3.38,
05/25/2025,21:15:13.74,1005.86,-23.44,-41.99,1.89,2.77,-0.58,
05/25/2025,21:15:13.79,999.02,-32.71,-12.21,0.24,2.10,-2.87,
05/25/2025,21:15:13.81,998.54,-22.95,-19.04,0.91,1.80,1.80,
05/25/2025,21:15:13.83,990.72,-38.57,-3.91,0.91,1.28,0.95,
05/25/2025,21:15:13.85,1008.30,-19.53,-13.18,2.77,0.55,-0.40,
05/25/2025,21:15:13.87,1011.23,-36.13,-12.70,3.26,1.37,0.00,
05/25/2025,21:15:13.89,1002.44,-23.93,-3.91,3.78,-0.76,2.16,
05/25/2025,21:15:13.91,995.61,-33.69,-16.11,0.24,1.65,-3.72,
05/25/2025,21:15:13.93,997.56,-21.97,-9.28,2.44,2.47,-0.61,
05/25/2025,21:15:13.95,992.19,-33.20,-20.51,2.20,2.26,-1.80,
05/25/2025,21:15:13.97,997.56,-18.07,-6.84,1.71,0.12,0.52,
05/25/2025,21:15:13.99,1009.28,-23.93,-14.65,-0.79,1.43,-1.10,
05/25/2025,21:15:14.01,996.09,-34.67,-6.35,0.58,1.07,-0.37,
05/25/2025,21:15:14.03,1011.72,-41.99,-7.32,1.07,1.83,1.04,
05/25/2025,21:15:14.05,1007.81,-18.55,-9.28,2.53,2.68,-0.34,
05/25/2025,21:15:14.07,1014.16,-31.74,-9.77,3.29,2.65,0.03,
05/25/2025,21:15:14.09,1005.86,-32.23,-17.09,3.57,1.80,-0.12,
05/25/2025,21:15:14.11,1004.88,-28.32,-15.62,2.80,2.38,2.90,
05/25/2025,21:15:14.13,1006.84,-23.44,-5.37,0.18,1.10,-0.91,
05/25/2025,21:15:14.15,995.61,-31.25,-16.60,3.14,2.77,-3.51,
05/25/2025,21:15:14.17,1002.93,-19.53,-12.70,2.44,1.46,-1.74,
05/25/2025,21:15:14.19,1000.00,-28.32,-4.88,2.90,3.32,1.31,
05/25/2025,21:15:14.21,998.05,-28.81,-13.18,3.66,2.99,-1.80,
05/25/2025,21:15:14.23,1009.28,-33.20,-12.21,0.91,1.16,-1.74,
05/25/2025,21:15:14.25,1009.77,-25.39,-10.74,-0.67,2.56,0.34,
05/25/2025,21:15:14.30,1005.86,-20.51,-7.81,-0.24,2.44,-1.28,
05/25/2025,21:15:14.32,999.02,-21.97,-7.32,1.89,1.22,-0.03,
05/25/2025,21:15:14.34,1001.95,-15.62,-14.65,2.01,0.95,0.91,
05/25/2025,21:15:14.36,994.63,-26.37,-8.30,0.76,3.32,2.01,
05/25/2025,21:15:14.38,1015.62,-28.32,-17.58,1.46,1.07,0.46,
05/25/2025,21:15:14.40,993.65,-29.79,-24.41,0.12,1.43,1.89,
05/25/2025,21:15:14.42,998.54,-28.32,-3.91,1.40,1.74,1.49,
05/25/2025,21:15:14.44,1007.81,-23.93,-6.35,2.71,2.84,0.27,
05/25/2025,21:15:14.46,1002.44,-22.95,-10.25,-0.79,0.85,-0.34,
05/25/2025,21:15:14.48,1001.95,-31.25,-14.16,0.37,-0.06,2.23,
05/25/2025,21:15:14.50,995.12,-27.34,-16.11,1.83,1.37,2.20,
05/25/2025,21:15:14.52,1016.60,-29.30,-8.30,3.99,3.48,-1.52,
05/25/2025,21:15:14.54,992.68,-35.64,-21.00,3.69,1.22,-0.49,
05/25/2025,21:15:14.56,998.54,-25.88,-9.77,1.98,1.71,-0.85,
05/25/2025,21:15:14.58,1001.46,-23.93,-6.84,-0.06,3.26,-2.13,
05/25/2025,21:15:14.60,998.05,-13.18,0.00,-0.06,4.24,0.34,
05/25/2025,21:15:14.62,1002.44,-30.76,-14.16,1.34,1.52,1.86,
05/25/2025,21:15:14.64,996.09,-26.37,-5.37,1.10,1.01,-2.84,
05/25/2025,21:15:14.66,995.12,-27.83,-0.49,0.24,1.59,-3.51,
05/25/2025,21:15:14.68,1004.39,-33.20,-10.25,2.04,0.82,-0.98,
05/25/2025,21:15:14.70,993.65,-20.02,-21.97,2.62,-0.12,-0.55,
05/25/2025,21:15:14.72,994.14,-35.64,-19.04,-0.09,2.59,-1.74,
05/25/2025,21:15:14.74,1000.98,-30.76,-16.11,3.38,1.92,-0.82,
05/25/2025,21:15:14.76,999.51,-26.37,-12.70,1.83,0.49,-0.40,
05/25/2025,21:15:14.81,999.51,-32.71,-5.37,2.38,1.52,-1.04,
05/25/2025,21:15:14.83,994.14,-52.73,-16.60,1.07,1.28,-2.16,
05/25/2025,21:15:14.85,1011.72,-35.16,-11.72,3.05,0.76,3.17,
05/25/2025,21:15:14.87,997.07,-20.51,1.46,2.50,1.25,1.86,
05/25/2025,21:15:14.89,1008.79,-18.07,-9.28,3.11,2.38,-1.22,
05/25/2025,21:15:14.91,997.07,-15.62,-16.11,2.47,0.91,-2.13,
05/25/2025,21:15:14.93,997.56,-19.04,-20.51,1.04,3.11,-1.43,
05/25/2025,21:15:14.95,1008.79,-12.70,-7.32,1.13,4.15,-0.37,
05/25/2025,21:15:14.97,1000.00,-27.83,-11.72,0.64,4.70,-1.43,
05/25/2025,21:15:15.00,999.02,-26.37,-13.18,-0.06,-0.09,-0.37,
05/25/2025,21:15:15.02,997.56,-30.27,3.42,1.28,1.19,0.15,
05/25/2025,21:15:15.04,1001.95,-32.23,-13.18,0.43,0.09,-0.40,
05/25/2025,21:15:15.06,997.56,-26.37,-15.62,2.32,3.60,-1.34,
05/25/2025,21:15:15.08,1000.49,-19.04,-9.77,-0.03,0.27,2.32,
05/25/2025,21:15:15.10,999.51,-22.95,-14.65,1.92,2.93,-3.17,
05/25/2025,21:15:15.12,1008.30,-21.97,-7.32,0.49,0.34,-1.62,
05/25/2025,21:15:15.14,1001.46,-22.95,-1.95,2.62,1.77,-3.48,
05/25/2025,21:15:15.16,1009.28,-21.00,-9.28,1.19,2.62,0.34,
05/25/2025,21:15:15.18,1003.91,-33.20,-3.91,0.70,3.11,-1.98,
05/25/2025,21:15:15.20,992.19,-44.92,-3.42,0.49,-1.49,-0.79,
05/25/2025,21:15:15.22,997.56,-26.37,-23.44,1.89,1.55,-1.07,
05/25/2025,21:15:15.24,1006.84,-30.27,-4.88,1.19,0.21,-0.43,
05/25/2025,21:15:15.26,994.63,-19.53,-1.95,1.28,2.10,-3.23,
05/25/2025,21:15:15.28,1000.98,-20.02,-9.77,2.50,1.43,-1.52,
05/25/2025,21:15:15.33,994.14,-37.60,-7.32,-0.03,3.78,0.03,
05/25/2025,21:15:15.35,1002.93,-27.34,-13.18,1.59,1.77,-0.18,
05/25/2025,21:15:15.37,1003.91,-33.69,-15.14,1.34,0.91,-0.24,
05/25/2025,21:15:15.39,1000.00,-40.53,-12.70,0.30,2.29,-0.37,
05/25/2025,21:15:15.41,1001.46,-33.69,0.00,3.26,0.34,1.10,
05/25/2025,21:15:15.43,1001.95,-21.00,-8.79,0.55,1.40,-2.26,
05/25/2025,21:15:15.45,996.58,-15.62,-13.18,2.80,2.93,0.67,
05/25/2025,21:15:15.47,1002.44,-35.16,-6.84,-0.21,2.80,0.49,
05/25/2025,21:15:15.49,1003.42,-23.44,-15.14,-0.85,2.62,-1.10,
05/25/2025,21:15:15.51,994.63,-36.62,-5.86,-0.85,1.86,-3.66,
05/25/2025,21:15:15.53,997.56,-22.95,-8.30,2.07,4.02,-2.90,
05/25/2025,21:15:15.55,993.16,-23.44,-14.16,1.19,1.80,-1.77,
05/25/2025,21:15:15.57,995.61,-19.04,-2.93,0.64,0.00,1.49,
05/25/2025,21:15:15.59,1003.91,-13.18,-16.11,4.51,0.43,0.49,
05/25/2025,21:15:15.61,997.56,-18.55,-17.58,-0.79,1.37,-1.19,
05/25/2025,21:15:15.63,1001.46,-33.20,-8.30,0.64,0.98,-2.84,
05/25/2025,21:15:15.65,1001.95,-28.32,-17.09,0.06,1.22,3.35,
05/25/2025,21:15:15.67,1000.98,-28.32,-12.70,1.31,0.98,2.10,
05/25/2025,21:15:15.69,992.19,-29.30,-16.11,1.07,1.68,-0.18,
05/25/2025,21:15:15.71,1000.98,-29.30,-10.74,-1.80,0.49,1.83,
05/25/2025,21:15:15.73,999.02,-44.92,-20.02,0.21,1.86,-1.25,
05/25/2025,21:15:15.75,1001.95,-12.70,-9.28,1.77,1.89,-0.98,
05/25/2025,21:15:15.77,1000.00,-20.02,-13.18,1.86,1.46,-2.47,
05/25/2025,21:15:15.79,1001.46,-24.90,-7.32,3.57,2.77,0.43,
05/25/2025,21:15:15.84,1000.98,-36.13,-20.02,2.99,2.44,0.18,
05/25/2025,21:15:15.86,992.68,-32.71,0.98,1.37,2.32,-3.72,
05/25/2025,21:15:15.88,991.70,-14.65,-3.42,1.89,1.98,-0.49,
05/25/2025,21:15:15.90,1006.84,-28.81,-10.74,4.33,0.03,0.43,
05/25/2025,21:15:15.92,1006.35,-33.69,-0.49,1.16,2.07,-1.04,
05/25/2025,21:15:15.94,1003.42,-32.71,-12.21,-0.52,1.28,-1.59,
05/25/2025,21:15:15.96,1001.95,-20.51,-14.16,1.62,1.68,-1.13,
05/25/2025,21:15:15.98,1011.72,-38.57,-13.67,-0.27,1.07,-0.49,
05/25/2025,21:15:16.00,996.58,-35.64,-12.70,1.04,3.54,0.21,
05/25/2025,21:15:16.02,1001.95,-36.13,-9.77,0.52,0.82,-2.41,
05/25/2025,21:15:16.04,1000.49,-21.48,-14.16,1.68,-0.76,-1.65,
05/25/2025,21:15:16.06,998.54,-25.88,-7.32,1.80,1.89,-1.98,
05/25/2025,21:15:16.08,996.58,-27.34,-5.37,0.82,-1.46,1.10,
05/25/2025,21:15:16.10,1000.98,-21.48,-12.21,1.28,0.82,-0.09,
05/25/2025,21:15:16.12,1005.86,-32.23,-7.81,-0.27,1.98,-2.47,
05/25/2025,21:15:16.14,996.58,-32.71,-11.72,0.24,2.77,-0.40,
05/25/2025,21:15:16.16,988.28,-25.88,-9.77,0.64,2.23,1.65,
05/25/2025,21:15:16.18,998.05,-22.46,-15.62,3.69,1.95,-1.40,
05/25/2025,21:15:16.20,991.21,-35.16,-2.93,0.67,3.93,-0.73,
05/25/2025,21:15:16.22,994.14,-17.58,-15.14,0.43,2.16,-3.17,
05/25/2025,21:15:16.24,994.63,-14.65,-7.32,1.01,2.77,0.73,
05/25/2025,21:15:16.26,987.79,-28.81,-17.58,-0.06,1.46,-0.40,
05/25/2025,21:15:16.28,998.54,-27.83,-1.46,1.16,2.74,0.30,
05/25/2025,21:15:16.30,1006.35,-23.44,-9.28,1.49,2.13,0.37,
05/25/2025,21:15:16.36,1001.46,-29.30,-8.79,2.90,0.52,-0.70,
05/25/2025,21:15:16.38,991.70,-37.60,-16.60,0.18,3.14,4.57,
05/25/2025,21:15:16.40,1002.44,-20.51,-3.42,1.10,2.77,0.70,
05/25/2025,21:15:16.42,993.65,-21.00,-7.32,2.90,1.13,0.46,
05/25/2025,21:15:16.44,986.33,-18.07,-2.44,1.34,2.23,-1.86,
05/25/2025,21:15:16.46,1010.25,-28.81,-8.79,1.40,1.52,0.49,
05/25/2025,21:15:16.48,996.58,-22.95,-6.84,1.71,0.52,-3.17,
05/25/2025,21:15:16.50,1003.42,-30.27,-9.28,2.96,1.65,0.49,
05/25/2025,21:15:16.52,1002.44,-37.11,-18.55,2.04,0.40,0.55,
05/25/2025,21:15:16.54,988.77,-36.13,-15.62,2.99,2.41,0.03,
05/25/2025,21:15:16.56,997.07,-21.48,-10.25,1.92,0.15,1.89,
05/25/2025,21:15:16.58,1001.46,-21.97,-6.84,1.04,2.16,0.18,
05/25/2025,21:15:16.60,1008.30,-20.51,-0.49,1.92,2.04,-0.09,
05/25/2025,21:15:16.62,1010.25,-33.20,-14.16,1.55,3.93,2.07,
05/25/2025,21:15:16.64,986.82,-26.37,-8.79,0.21,2.65,1.10,
05/25/2025,21:15:16.66,1006.35,-35.64,-12.70,3.29,3.66,-1.43,
05/25/2025,21:15:16.68,1000.49,-26.37,-10.25,-0.15,0.49,-0.18,
05/25/2025,21:15:16.70,1006.84,-26.37,-8.30,-0.52,2.29,-2.62,
05/25/2025,21:15:16.72,1000.49,-28.32,-17.09,1.04,3.60,-2.01,
05/25/2025,21:15:16.74,993.65,-32.71,-13.67,3.60,2.74,-2.59,
05/25/2025,21:15:16.76,997.07,-21.48,-5.86,0.82,1.83,-2.62,
05/25/2025,21:15:16.78,989.75,-32.71,-8.79,2.01,3.05,-0.85,
05/25/2025,21:15:16.80,1014.65,-19.04,-17.09,1.13,2.29,-0.30,
05/25/2025,21:15:16.82,997.07,-22.95,-2.93,-0.46,2.26,-2.56,
05/25/2025,21:15:16.87,998.54,-31.74,-16.11,2.80,1.77,-2.62,
05/25/2025,21:15:16.89,996.58,-18.07,-11.72,0.88,-0.09,3.17,
05/25/2025,21:15:16.91,1003.42,-12.21,-10.74,1.74,3.02,-0.61,
05/25/2025,21:15:16.93,1009.77,-22.95,-14.65,2.87,1.31,-0.79,
05/25/2025,21:15:16.95,996.09,-25.39,-15.14,2.56,0.61,-0.09,
05/25/2025,21:15:16.97,1005.37,-23.44,-7.32,1.49,2.38,-2.32,
05/25/2025,21:15:16.99,1009.28,-24.90,-8.79,1.19,1.10,-0.98,
05/25/2025,21:15:17.01,996.09,-15.62,-12.21,2.32,3.23,2.80,
05/25/2025,21:15:17.03,1007.81,-20.51,-4.88,0.46,0.40,0.67,
05/25/2025,21:15:17.05,993.65,-30.27,-21.00,2.41,1.04,1.16,
05/25/2025,21:15:17.07,1005.86,-21.48,-6.35,0.76,0.37,-4.63,
05/25/2025,21:15:17.09,1004.39,-21.48,-11.23,1.28,0.06,-1.95,
05/25/2025,21:15:17.11,1008.30,-31.74,-23.93,1.59,3.11,2.07,
05/25/2025,21:15:17.13,1001.46,-22.46,-9.77,1.43,2.74,1.59,
05/25/2025,21:15:17.15,1004.39,-28.81,-14.65,1.37,3.38,-0.73,
05/25/2025,21:15:17.17,1006.35,-38.57,-19.53,0.98,1.25,-1.19,
05/25/2025,21:15:17.19,1005.37,-23.93,-13.67,1.04,0.61,-1.92,
05/25/2025,21:15:17.21,998.54,-19.04,-11.23,2.16,0.91,-0.52,
05/25/2025,21:15:17.23,994.63,-39.55,-19.04,1.19,1.49,-2.65,
05/25/2025,21:15:17.25,1006.84,-31.25,-17.58,1.25,1.65,-1.19,
05/25/2025,21:15:17.27,1007.32,-21.48,-13.67,1.59,2.56,-0.49,
05/25/2025,21:15:17.29,1005.37,-17.09,-12.70,1.46,0.95,-1.43,
05/25/2025,21:15:17.31,1004.39,-29.30,-1.95,1.71,1.80,0.95,
05/25/2025,21:15:17.33,995.12,-28.32,-10.74,3.14,1.98,-2.23,
05/25/2025,21:15:17.38,1008.30,-15.14,-15.62,-0.27,1.49,1.80,
05/25/2025,21:15:17.40,1000.98,-22.95,0.49,0.49,0.67,0.49,
05/25/2025,21:15:17.42,1004.88,-28.81,-0.98,1.59,3.14,-2.23,
05/25/2025,21:15:17.44,1001.95,-25.88,-15.14,-0.03,1.34,-2.47,
05/25/2025,21:15:17.46,1002.44,-21.00,-13.67,1.31,1.04,0.49,
05/25/2025,21:15:17.48,1004.39,-24.41,-14.16,0.98,2.26,1.52,
05/25/2025,21:15:17.50,1008.79,-41.02,-21.97,1.92,3.05,-2.96,
05/25/2025,21:15:17.52,1004.39,-43.46,-16.60,-0.88,1.68,-1.62,
05/25/2025,21:15:17.54,994.63,-19.04,-18.55,2.16,1.68,3.87,
05/25/2025,21:15:17.56,985.84,-32.23,-3.42,0.34,2.44,-0.03,
05/25/2025,21:15:17.58,997.56,-33.69,-17.09,1.92,1.28,1.65,
05/25/2025,21:15:17.60,1000.00,-19.04,-10.25,1.52,1.25,-0.95,
05/25/2025,21:15:17.62,1009.28,-30.27,-6.84,1.74,2.23,-0.61,
05/25/2025,21:15:17.64,996.09,-30.27,-11.72,0.40,1.52,-1.62,
05/25/2025,21:15:17.66,1005.37,-33.69,-22.46,1.10,1.86,-0.85,
05/25/2025,21:15:17.68,999.51,-29.30,-19.53,0.06,2.87,-0.06,
05/25/2025,21:15:17.70,1010.74,-28.32,-13.18,1.13,1.68,0.37,
05/25/2025,21:15:17.72,998.54,-27.34,-3.91,0.30,1.83,-1.62,
05/25/2025,21:15:17.74,1005.37,-21.48,-4.88,1.62,0.49,2.71,
05/25/2025,21:15:17.76,1013.18,-25.88,-5.86,0.88,1.10,-1.83,
05/25/2025,21:15:17.78,1003.42,-39.06,-9.28,0.67,-0.40,2.16,
05/25/2025,21:15:17.80,994.14,-20.51,-18.07,2.32,2.07,-0.40,
05/25/2025,21:15:17.82,1004.88,-26.37,-6.84,1.37,0.27,-1.52,
05/25/2025,21:15:17.84,997.56,-21.48,-2.44,-0.58,3.69,-1.55,
05/25/2025,21:15:17.89,1002.44,-22.95,-11.23,1.22,1.55,-0.85,
05/25/2025,21:15:17.91,1000.49,-23.93,-2.93,1.22,0.95,0.27,
05/25/2025,21:15:17.93,997.07,-16.11,2.93,0.52,1.10,-0.30,
05/25/2025,21:15:17.95,1000.00,-28.32,-18.07,1.34,1.22,0.91,
05/25/2025,21:15:17.97,991.21,-30.76,-14.16,-0.12,3.38,-2.56,
05/25/2025,21:15:17.99,1000.00,-21.48,-12.21,0.76,1.43,2.68,
05/25/2025,21:15:18.01,1005.86,-36.62,-10.25,0.91,2.23,-0.61,
05/25/2025,21:15:18.03,1000.00,-17.09,-1.46,1.49,1.22,1.25,
05/25/2025,21:15:18.05,999.51,-27.83,-11.23,0.67,-0.58,-2.01,
