rtcDate,rtcTime,aX,aY,aZ,gX,gY,gZ,
05/25/2025,21:15:58.18,-1001.46,-25.39,3.91,-1.19,1.43,1.22,
05/25/2025,21:15:58.20,-1008.79,-24.41,-0.49,1.71,2.23,3.51,
05/25/2025,21:15:58.22,-1005.37,-24.90,-6.84,1.59,1.65,-2.47,
05/25/2025,21:15:58.24,-999.02,-28.32,-5.86,0.95,3.05,1.92,
05/25/2025,21:15:58.26,-1007.81,-28.32,-4.88,0.06,0.52,1.01,
05/25/2025,21:15:58.28,-1001.95,-29.30,-12.21,1.13,1.59,1.65,
05/25/2025,21:15:58.30,-1000.98,-27.83,-2.44,2.90,1.98,-2.23,
05/25/2025,21:15:58.33,-998.05,-19.53,-8.30,1.68,1.31,-0.64,
05/25/2025,21:15:58.35,-1015.62,-19.53,-8.30,1.25,1.74,-1.80,
05/25/2025,21:15:58.37,-1001.95,-18.55,-4.39,1.55,1.07,2.26,
05/25/2025,21:15:58.39,-1002.93,-25.39,0.98,-0.40,3.51,-3.20,
05/25/2025,21:15:58.41,-1005.86,-28.81,-0.98,-0.30,2.10,0.82,
05/25/2025,21:15:58.43,-997.56,-16.60,-2.93,0.61,2.16,-0.21,
05/25/2025,21:15:58.45,-1000.98,-32.71,-10.25,1.28,3.90,-0.24,
05/25/2025,21:15:58.47,-991.70,-18.55,2.44,1.80,0.88,2.77,
05/25/2025,21:15:58.49,-1000.98,-25.88,-2.44,2.71,2.16,-2.01,
05/25/2025,21:15:58.51,-1010.25,-18.55,-10.25,2.44,0.91,-0.21,
05/25/2025,21:15:58.53,-999.02,-25.39,-1.46,2.01,2.29,-0.03,
05/25/2025,21:15:58.58,-999.02,-27.34,0.00,3.11,0.52,1.07,
05/25/2025,21:15:58.60,-996.58,-25.39,0.49,0.27,0.76,-0.95,
05/25/2025,21:15:58.62,-1013.67,-16.11,-0.98,1.80,3.41,-0.24,
05/25/2025,21:15:58.64,-998.54,-25.88,-10.25,3.38,2.23,0.09,
05/25/2025,21:15:58.66,-1008.30,-34.67,-3.91,0.70,2.13,-0.18,
05/25/2025,21:15:58.68,-1009.77,-27.83,-9.77,1.34,3.14,0.55,
05/25/2025,21:15:58.70,-1010.25,-28.81,-10.74,-0.09,0.88,-1.62,
05/25/2025,21:15:58.72,-992.68,-24.41,-8.30,2.93,3.41,0.06,
05/25/2025,21:15:58.74,-1001.46,-24.41,-10.74,1.95,1.13,-1.01,
05/25/2025,21:15:58.76,-994.14,-26.37,-12.70,4.76,1.16,-1.19,
05/25/2025,21:15:58.78,-1009.77,-31.74,-6.35,0.21,0.46,-0.37,
05/25/2025,21:15:58.80,-994.14,-31.25,-8.79,1.71,3.78,-4.12,
05/25/2025,21:15:58.82,-1006.84,-22.95,-1.46,0.79,3.51,-1.86,
05/25/2025,21:15:58.84,-996.58,-37.60,-2.93,2.59,1.25,-2.16,
05/25/2025,21:15:58.86,-978.52,-22.46,-2.93,0.49,1.37,-1.22,
05/25/2025,21:15:58.88,-993.16,-26.37,-8.79,1.16,0.67,-1.98,
05/25/2025,21:15:58.90,-999.02,-16.60,-12.70,2.77,-0.49,3.14,
05/25/2025,21:15:58.92,-1009.77,-28.32,-17.58,1.68,0.37,1.01,
05/25/2025,21:15:58.94,-989.26,-23.93,-3.91,2.07,2.74,0.06,
05/25/2025,21:15:58.96,-1000.98,-36.13,-6.35,2.65,1.40,-0.49,
05/25/2025,21:15:58.98,-1005.86,-28.81,-1.95,1.62,1.95,2.23,
05/25/2025,21:15:59.00,-1009.77,-24.90,-11.23,2.80,1.68,0.49,
05/25/2025,21:15:59.02,-996.09,-38.57,-11.23,1.55,1.16,1.46,
05/25/2025,21:15:59.04,-999.51,-32.23,0.49,1.01,2.10,1.28,
05/25/2025,21:15:59.09,-1005.37,-24.90,-1.46,1.13,2.74,-1.22,
05/25/2025,21:15:59.11,-988.28,-27.83,-21.48,2.35,2.53,-0.58,
05/25/2025,21:15:59.13,-1013.67,-20.02,-1.46,2.32,1.59,-0.03,
05/25/2025,21:15:59.15,-999.51,-32.71,0.49,2.13,-0.76,0.18,
05/25/2025,21:15:59.17,-1005.86,-23.93,-15.62,1.01,-0.46,0.61,
05/25/2025,21:15:59.19,-1008.79,-18.07,-0.49,0.64,1.19,-0.61,
05/25/2025,21:15:59.21,-1003.42,-34.18,-8.30,1.80,2.44,-0.82,
05/25/2025,21:15:59.23,-996.09,-18.55,-9.77,1.68,2.32,0.34,
05/25/2025,21:15:59.25,-988.28,-31.25,-16.11,2.38,0.27,-0.67,
05/25/2025,21:15:59.27,-992.19,-30.27,-23.44,3.29,0.82,0.58,
05/25/2025,21:15:59.29,-991.21,-30.76,-4.39,2.29,0.67,-0.27,
05/25/2025,21:15:59.31,-993.65,-24.90,-13.18,3.84,0.61,0.00,
05/25/2025,21:15:59.33,-999.51,-33.20,-8.79,1.01,0.61,-1.68,
05/25/2025,21:15:59.35,-1002.44,-15.62,-13.67,3.17,0.24,-0.49,
05/25/2025,21:15:59.37,-999.02,-47.36,-15.62,1.25,2.59,-1.49,
05/25/2025,21:15:59.39,-996.09,-18.07,-8.30,2.35,2.23,-1.95,
05/25/2025,21:15:59.41,-993.16,-30.27,-9.77,2.26,2.04,0.34,
05/25/2025,21:15:59.43,-1005.37,-12.70,3.91,0.21,0.37,-0.43,
05/25/2025,21:15:59.45,-1005.86,-30.27,-6.84,1.49,1.98,-5.55,
05/25/2025,21:15:59.47,-1002.44,-25.39,-2.44,1.62,1.22,-1.65,
05/25/2025,21:15:59.49,-994.63,-30.76,-7.32,0.61,4.76,-2.13,
05/25/2025,21:15:59.51,-1002.93,-17.09,-7.32,0.67,0.73,1.04,
05/25/2025,21:15:59.53,-995.12,-30.76,-1.46,2.32,2.16,0.06,
05/25/2025,21:15:59.55,-999.51,-29.30,-8.30,2.59,2.29,-2.04,
05/25/2025,21:15:59.60,-987.79,-32.23,15.14,3.14,3.45,1.07,
05/25/2025,21:15:59.62,-996.58,-27.34,-13.18,2.07,1.80,-1.62,
05/25/2025,21:15:59.64,-997.07,-25.39,-3.42,1.59,-0.52,0.61,
05/25/2025,21:15:59.66,-996.09,-17.09,-4.39,3.45,0.88,2.41,
05/25/2025,21:15:59.68,-995.61,-38.09,1.46,0.03,4.70,-1.98,
05/25/2025,21:15:59.70,-985.35,-40.04,-18.07,0.85,0.88,-0.18,
05/25/2025,21:15:59.72,-1006.84,-26.37,-1.46,0.12,1.83,-0.70,
05/25/2025,21:15:59.74,-992.19,-23.93,0.98,0.70,2.10,1.92,
05/25/2025,21:15:59.76,-994.63,-28.81,-3.42,1.40,3.26,-1.52,
05/25/2025,21:15:59.78,-994.14,-40.53,0.49,1.04,2.07,-0.61,
05/25/2025,21:15:59.80,-1010.25,-24.41,6.35,0.52,1.65,-0.18,
05/25/2025,21:15:59.82,-994.63,-28.81,-13.67,1.65,2.99,2.56,
05/25/2025,21:15:59.84,-994.14,-21.00,1.46,3.32,2.59,1.25,
05/25/2025,21:15:59.86,-998.05,-26.37,0.49,1.77,1.98,-1.43,
05/25/2025,21:15:59.88,-995.12,-29.30,-13.18,0.70,1.71,0.52,
05/25/2025,21:15:59.90,-1003.91,-26.86,0.98,1.46,2.44,-1.65,
05/25/2025,21:15:59.92,-1004.88,-37.11,-9.77,1.49,3.32,-0.73,
05/25/2025,21:15:59.94,-989.75,-18.55,-7.32,0.43,2.16,1.07,
05/25/2025,21:15:59.96,-1003.42,-28.32,-12.21,1.19,0.52,-2.84,
05/25/2025,21:15:59.98,-1000.98,-28.32,2.93,0.03,2.32,-0.03,
05/25/2025,21:16:00.00,-998.54,-36.62,-9.77,-0.46,1.89,-4.12,
05/25/2025,21:16:00.02,-1001.46,-22.95,-4.88,2.71,1.52,-2.84,
05/25/2025,21:16:00.04,-998.05,-21.48,-4.39,2.26,1.77,0.95,
05/25/2025,21:16:00.06,-1000.98,-16.11,-4.88,0.24,2.62,-1.31,
05/25/2025,21:16:00.11,-992.19,-39.55,-10.74,0.88,2.26,2.04,
05/25/2025,21:16:00.13,-1005.86,-19.53,-4.39,0.52,2.10,0.85,
05/25/2025,21:16:00.15,-1010.74,-36.13,-13.18,0.67,2.10,-1.04,
05/25/2025,21:16:00.17,-991.70,-38.57,-9.28,2.16,1.49,-3.32,
05/25/2025,21:16:00.19,-1002.93,-33.69,1.95,-0.82,3.02,0.46,
05/25/2025,21:16:00.21,-1008.30,-16.11,3.91,2.13,1.13,-0.30,
05/25/2025,21:16:00.23,-1000.49,-29.30,-8.30,0.34,1.59,-1.89,
05/25/2025,21:16:00.25,-1003.91,-26.86,-3.42,1.71,0.98,-0.37,
05/25/2025,21:16:00.27,-1001.46,-29.79,5.37,2.77,1.31,-0.03,
05/25/2025,21:16:00.29,-999.51,-28.81,0.98,2.62,1.31,0.82,
05/25/2025,21:16:00.31,-1001.46,-27.83,-11.72,0.18,4.88,-0.64,
05/25/2025,21:16:00.33,-1002.93,-28.32,-12.21,-0.27,4.02,1.07,
05/25/2025,21:16:00.35,-1003.42,-24.41,9.77,1.40,1.92,-2.20,
05/25/2025,21:16:00.37,-1010.25,-33.20,-12.70,1.43,1.04,-1.10,
05/25/2025,21:16:00.39,-994.63,-20.51,-6.84,-2.07,0.18,0.43,
05/25/2025,21:16:00.41,-993.16,-24.90,-13.67,-0.15,0.58,0.12,
05/25/2025,21:16:00.43,-1011.72,-26.37,-4.88,0.00,2.87,-3.96,
05/25/2025,21:16:00.45,-1005.86,-34.18,-8.30,1.71,1.74,0.73,
05/25/2025,21:16:00.47,-1005.37,-29.79,-11.72,1.83,0.09,0.21,
05/25/2025,21:16:00.49,-999.02,-29.30,-17.58,2.99,-0.52,0.76,
05/25/2025,21:16:00.51,-1004.39,-26.86,-0.49,1.22,1.13,-1.01,
05/25/2025,21:16:00.53,-984.38,-31.25,-1.95,3.26,2.50,-0.24,
05/25/2025,21:16:00.55,-996.58,-24.41,0.49,1.83,1.19,1.07,
05/25/2025,21:16:00.57,-1004.39,-27.34,-3.42,0.73,2.10,-1.52,
05/25/2025,21:16:00.62,-1004.88,-38.09,-11.23,1.86,0.12,-0.09,
05/25/2025,21:16:00.64,-985.35,-34.67,-1.95,0.73,2.50,-3.35,
05/25/2025,21:16:00.66,-1007.32,-31.74,-6.84,0.95,1.98,-2.84,
05/25/2025,21:16:00.68,-1001.95,-27.83,-7.81,1.52,2.13,-1.68,
05/25/2025,21:16:00.70,-1006.35,-22.95,-6.35,0.49,0.09,-2.56,
05/25/2025,21:16:00.72,-996.58,-23.93,-6.35,2.23,1.19,-1.52,
05/25/2025,21:16:00.74,-1002.44,-22.95,-9.77,1.95,-0.58,1.80,
05/25/2025,21:16:00.76,-991.21,-34.67,-16.11,0.55,-0.88,0.46,
05/25/2025,21:16:00.78,-1014.16,-30.76,-3.42,0.15,1.68,-1.37,
05/25/2025,21:16:00.80,-1006.35,-29.30,-15.62,1.04,0.15,-2.47,
05/25/2025,21:16:00.82,-991.70,-24.41,-12.21,-0.79,2.77,-1.71,
05/25/2025,21:16:00.84,-1012.21,-18.55,-19.04,2.71,1.77,-3.20,
05/25/2025,21:16:00.86,-1010.74,-24.41,-12.70,-1.07,2.47,-0.09,
05/25/2025,21:16:00.88,-1005.86,-22.95,-4.88,0.24,0.61,1.22,
05/25/2025,21:16:00.90,-1015.14,-32.71,-2.44,2.16,1.83,-0.73,
05/25/2025,21:16:00.92,-1000.49,-12.70,-4.39,1.95,1.95,0.06,
05/25/2025,21:16:00.94,-994.14,-16.11,-14.65,3.11,2.62,-0.03,
05/25/2025,21:16:00.96,-1004.88,-27.83,1.46,2.10,0.95,-2.56,
05/25/2025,21:16:00.98,-999.51,-33.69,-4.88,0.95,1.52,0.03,
05/25/2025,21:16:01.00,-1001.46,-36.13,-10.74,2.07,2.13,-1.01,
05/25/2025,21:16:01.02,-997.07,-22.46,-16.11,2.74,2.26,1.31,
05/25/2025,21:16:01.04,-1004.39,-13.67,-1.95,-0.43,1.95,-1.95,
05/25/2025,21:16:01.06,-1001.95,-22.46,-3.91,1.83,3.38,1.16,
05/25/2025,21:16:01.08,-1007.81,-26.37,-17.58,-0.43,0.88,-2.65,
05/25/2025,21:16:01.13,-989.26,-20.51,-5.37,1.65,1.10,1.95,
05/25/2025,21:16:01.15,-1002.44,-21.48,0.98,0.12,4.63,-2.07,
05/25/2025,21:16:01.17,-1002.44,-28.81,-1.95,1.92,2.23,-0.52,
05/25/2025,21:16:01.19,-1001.95,-14.16,0.49,3.90,1.52,-0.52,
05/25/2025,21:16:01.21,-1005.86,-27.83,-7.81,1.22,2.07,-2.47,
05/25/2025,21:16:01.23,-1003.91,-24.41,-2.44,1.10,-0.12,1.13,
05/25/2025,21:16:01.25,-993.65,-23.93,1.46,2.41,1.10,-0.15,
05/25/2025,21:16:01.27,-1011.72,-18.07,-3.42,1.86,1.95,1.65,
05/25/2025,21:16:01.29,-987.79,-23.44,-3.91,1.01,-0.15,-1.92,
05/25/2025,21:16:01.31,-990.72,-20.02,-7.32,0.27,1.89,-2.16,
05/25/2025,21:16:01.33,-1012.21,-37.11,2.93,0.73,1.10,-2.16,
05/25/2025,21:16:01.35,-1010.74,-22.46,-2.44,0.00,2.56,-2.20,
05/25/2025,21:16:01.37,-991.21,-31.74,-16.11,1.01,0.88,0.03,
05/25/2025,21:16:01.39,-1000.98,-20.02,-16.11,0.70,1.10,-0.52,
05/25/2025,21:16:01.42,-988.77,-29.30,-11.72,1.43,0.27,-0.43,
05/25/2025,21:16:01.44,-1002.44,-26.37,10.74,2.53,0.79,1.16,
05/25/2025,21:16:01.46,-1009.28,-28.32,-2.44,3.11,1.28,-0.88,
05/25/2025,21:16:01.48,-1007.81,-24.41,-8.30,1.77,3.81,0.61,
05/25/2025,21:16:01.50,-991.70,-27.34,2.93,3.02,1.95,-0.52,
05/25/2025,21:16:01.52,-999.51,-13.67,-2.93,2.53,1.49,0.18,
05/25/2025,21:16:01.54,-1004.88,-35.64,-6.35,1.68,2.59,0.55,
05/25/2025,21:16:01.56,-1000.49,-27.34,-3.91,2.44,2.71,-1.40,
05/25/2025,21:16:01.58,-1001.95,-29.30,-6.35,0.88,1.95,0.12,
05/25/2025,21:16:01.60,-1001.95,-25.39,-3.91,-0.30,3.48,-0.12,
05/25/2025,21:16:01.65,-994.14,-27.34,-4.39,3.17,5.34,-1.98,
05/25/2025,21:16:01.67,-980.96,-30.27,4.88,3.26,-0.09,1.16,
05/25/2025,21:16:01.69,-1003.42,-17.58,-3.91,1.59,0.21,-0.12,
05/25/2025,21:16:01.71,-997.07,-16.60,-1.46,2.35,0.79,0.70,
05/25/2025,21:16:01.73,-996.58,-25.39,-15.62,2.59,1.86,3.87,
05/25/2025,21:16:01.75,-1002.44,-42.97,-11.23,1.31,-0.58,0.76,
05/25/2025,21:16:01.77,-1009.77,-11.23,-14.16,1.74,-0.21,0.82,
05/25/2025,21:16:01.79,-1007.81,-22.46,-11.23,0.73,2.07,-0.27,
05/25/2025,21:16:01.81,-996.58,-28.81,-9.77,1.95,2.07,-1.16,
05/25/2025,21:16:01.83,-1004.88,-35.64,-9.28,-0.95,1.74,3.23,
05/25/2025,21:16:01.85,-1000.98,-33.20,-7.81,0.67,3.08,2.68,
05/25/2025,21:16:01.87,-994.63,-25.88,-12.21,0.98,1.80,1.16,
05/25/2025,21:16:01.89,-994.63,-35.16,-4.88,-0.15,2.77,-2.29,
05/25/2025,21:16:01.91,-1003.42,-26.86,4.39,1.10,2.01,-3.60,
05/25/2025,21:16:01.93,-1002.44,-22.95,-6.84,0.43,1.49,-0.95,
05/25/2025,21:16:01.95,-990.72,-21.48,-3.42,0.34,1.37,-3.99,
05/25/2025,21:16:01.97,-996.58,-34.67,-15.14,-0.12,3.29,-2.32,
05/25/2025,21:16:01.99,-987.30,-22.95,-8.79,1.52,-0.21,1.74,
05/25/2025,21:16:02.01,-991.21,-20.51,-3.42,2.53,0.91,-4.12,
05/25/2025,21:16:02.03,-1000.49,-26.86,-5.86,2.44,3.11,-0.76,
05/25/2025,21:16:02.05,-991.70,-27.83,-5.86,-0.15,5.30,0.06,
05/25/2025,21:16:02.07,-987.79,-37.11,-7.81,2.80,2.35,-0.49,
05/25/2025,21:16:02.09,-1002.44,-34.67,-13.67,1.65,3.08,-2.29,
05/25/2025,21:16:02.11,-999.02,-21.97,-0.98,-0.70,1.77,-2.32,
05/25/2025,21:16:02.16,-1004.88,-35.16,-4.39,0.88,1.62,0.82,
05/25/2025,21:16:02.18,-1003.91,-19.04,-1.46,1.55,3.05,-0.24,
05/25/2025,21:16:02.20,-993.65,-20.02,-8.79,1.40,1.10,4.15,
05/25/2025,21:16:02.22,-991.70,-20.02,-2.44,0.52,-0.61,1.49,
05/25/2025,21:16:02.24,-1009.28,-23.44,-6.35,-0.46,2.41,-0.98,
05/25/2025,21:16:02.26,-1006.35,-23.44,-4.88,1.52,1.25,-2.68,
05/25/2025,21:16:02.28,-1001.46,-21.48,-3.42,3.57,1.40,-0.12,
05/25/2025,21:16:02.30,-1000.00,-25.88,-6.35,2.56,3.51,3.54,
05/25/2025,21:16:02.32,-1007.32,-39.06,-16.60,0.00,2.41,0.61,
05/25/2025,21:16:02.34,-1000.98,-32.71,-3.91,1.95,1.49,1.10,
05/25/2025,21:16:02.36,-1002.44,-27.34,-8.30,2.68,1.62,-1.43,
05/25/2025,21:16:02.38,-999.02,-22.46,-8.79,0.76,2.47,-0.49,
05/25/2025,21:16:02.40,-993.65,-31.74,1.46,3.96,2.50,0.76,
05/25/2025,21:16:02.42,-994.14,-31.25,-14.16,0.55,3.26,-0.98,
05/25/2025,21:16:02.44,-993.16,-32.71,-8.79,0.73,4.51,-2.96,
05/25/2025,21:16:02.46,-997.56,-29.79,-14.16,1.80,1.55,-2.35,
05/25/2025,21:16:02.48,-1010.25,-20.02,-16.60,0.79,1.68,1.89,
05/25/2025,21:16:02.50,-999.51,-18.55,-16.60,1.80,1.71,2.41,
05/25/2025,21:16:02.52,-1001.95,-30.76,-19.04,0.82,2.93,-1.28,
05/25/2025,21:16:02.54,-989.75,-33.20,-7.81,0.95,-0.37,-1.83,
05/25/2025,21:16:02.56,-994.63,-30.76,-4.39,1.16,2.04,0.46,
05/25/2025,21:16:02.58,-1005.86,-23.44,-10.25,3.48,2.10,3.17,
05/25/2025,21:16:02.60,-1006.35,-29.79,-15.14,1.95,2.38,-1.68,
05/25/2025,21:16:02.62,-990.23,-32.23,-7.32,0.95,1.89,-0.27,
05/25/2025,21:16:02.67,-1007.81,-16.11,-5.37,0.95,4.24,0.15,
05/25/2025,21:16:02.69,-1007.81,-20.02,-6.35,2.53,0.91,0.70,
05/25/2025,21:16:02.71,-1000.00,-17.09,-1.95,0.24,0.52,0.88,
05/25/2025,21:16:02.73,-994.14,-22.95,-10.25,1.19,1.62,-2.44,
05/25/2025,21:16:02.75,-1004.39,-19.53,-8.79,1.98,1.19,-2.26,
05/25/2025,21:16:02.77,-1005.86,-16.11,-0.98,1.34,-0.27,3.81,
05/25/2025,21:16:02.79,-1008.30,-27.34,-14.16,1.89,2.59,-1.04,
05/25/2025,21:16:02.81,-1006.84,-38.57,-7.81,2.68,1.31,-0.91,
05/25/2025,21:16:02.83,-995.61,-17.09,-6.35,1.22,1.01,-0.82,
05/25/2025,21:16:02.85,-1005.86,-30.27,-15.14,0.85,2.10,-1.89,
05/25/2025,21:16:02.87,-1005.37,-23.44,-3.91,0.34,2.99,1.10,
05/25/2025,21:16:02.89,-1005.86,-16.11,-15.62,2.90,1.55,-0.58,
05/25/2025,21:16:02.91,-994.63,-25.39,-3.91,0.34,4.51,-0.12,
05/25/2025,21:16:02.93,-1012.21,-23.44,0.00,0.43,1.98,-3.48,
05/25/2025,21:16:02.95,-986.82,-22.95,-16.11,2.50,4.94,-2.16,
05/25/2025,21:16:02.97,-1002.93,-20.51,5.37,2.23,1.34,-0.49,
05/25/2025,21:16:02.99,-999.02,-19.04,-2.44,1.28,2.13,-0.12,
05/25/2025,21:16:03.01,-999.02,-36.13,-9.77,3.08,3.11,2.84,
05/25/2025,21:16:03.03,-1005.86,-21.97,-9.28,2.44,1.71,-0.15,
05/25/2025,21:16:03.05,-1007.81,-22.46,-16.60,2.96,1.16,1.62,
05/25/2025,21:16:03.07,-997.07,-25.88,-17.58,2.07,1.80,-2.13,
05/25/2025,21:16:03.09,-1003.91,-31.25,0.00,0.09,2.62,-1.07,
05/25/2025,21:16:03.11,-996.09,-42.48,-17.58,1.43,2.59,-0.46,
05/25/2025,21:16:03.13,-1002.44,-21.48,-9.28,-0.03,-0.52,-1.49,
05/25/2025,21:16:03.18,-999.51,-29.30,-4.88,1.13,0.21,0.91,
05/25/2025,21:16:03.20,-995.12,-36.13,-14.16,1.16,1.22,1.22,
05/25/2025,21:16:03.22,-999.02,-38.57,-3.91,2.56,-1.07,3.17,
